4.319642856713287848e+00,9.204146891316162815e-01,8.716965019132607040e+02,1.944242237367457715e+00,1.515486905498975467e+00,3.954713331836807733e-01,1.035845307609705834e+00,6.389574835874737291e-01,7.195983997466066739e+02,8.735127265182887069e-01,2.209012343060431593e+00,5.612525344858423360e-01,1.366777897949431830e+00,4.481352813478723940e-01,4.300410270441283842e+02,1.485055867734387913e+00,2.892986633208607938e-01,6.163019276841098515e-01,8.763850938163313120e-02,3.843572291394378393e+00,3.977326848156659267e-03
2.946778199776826312e+00,8.575697324010644884e-01,8.377971077296590465e+02,9.408126738882189866e-01,2.268965481069986190e+00,5.215268595191752121e-01,1.224681034705096705e+00,6.067193850263977728e-01,7.770270551177879952e+02,1.586650063927794951e+00,4.588038904142633378e-01,1.952164149667728221e+00,2.169027012643553132e+00,4.516903068807158750e-01,1.099663159621749742e+02,2.793531511191290395e+00,2.076344854795962203e+00,2.004034062508345815e-01,7.252354222669488149e-02,9.863940488915055482e+00,1.220223568715227414e-01
1.919061793171580099e+00,9.070361540700688785e-01,6.044448458760831500e+02,5.614977100565381463e-01,7.399657209283269088e-01,2.828636874407471358e-01,1.995015727539678263e+00,5.292032424469111929e-01,1.625414310773672923e+02,7.531393267916899337e-01,3.924096490933936199e+00,4.885265192369148690e-01,1.700420991705562157e+00,8.782006779082301984e-01,6.857842778336100764e+02,9.121405371381408056e-01,1.093612411218852998e+00,3.698386956277790460e-01,7.438015932653775641e-02,6.099653648735662514e+00,3.938775551468820524e-02
4.907916092762635851e-01,4.692603182992212130e-01,3.826186829405186245e+02,4.278645553527484768e-01,3.258716914049938573e+00,4.034864229890905984e-01,2.858675649995280565e+00,2.815134098349474367e-01,7.459313769509772101e+02,2.669208944252795312e+00,1.630443636973999411e+00,1.620480784573192501e-01,4.856092644345434195e+00,5.745342462223496094e-01,8.350775596595668731e+02,2.114802483836225822e+00,3.457249520521680886e+00,6.777241902436385024e-01,2.801701619158657175e-02,6.287782419369668752e+00,9.581757434451299016e-02
1.016628371880771153e+00,8.765562018926905674e-01,2.707820861601909428e+02,1.490607171861350944e+00,6.677128535163230350e-01,1.233836049449494043e-01,2.455903163662868371e-01,6.567559546278670668e-01,5.456940753913787603e+02,3.639904601487789826e+00,3.056430826421615343e+00,7.900296664568281502e-01,3.446472859537993205e+00,7.657024602943782732e-01,3.474285076964414998e+02,2.578717349490026844e+00,1.503253937273507646e+00,5.532337085121487030e-01,3.200785164693224771e-02,2.760454477095461101e+00,2.430639210158203056e-02
3.757810484038105692e+00,2.374996671457910158e-01,5.929444303233894971e+02,5.263494986493858496e-01,2.757146638467109057e+00,7.001773288877034540e-01,1.619525367876385680e+00,2.957156564182761294e-01,1.042188063988879776e+03,2.316344012761318627e+00,3.579647130319720816e+00,2.748384853121310645e+00,1.481495866015600571e+00,6.816983321029327358e-01,5.271769136075070037e+02,7.161147739611959384e-01,4.513335391114411621e+00,6.848240204201671011e-01,6.112884991483009955e-02,9.221089621725198526e+00,3.252587329525724602e-02
4.030918666163506359e+00,6.092495798342393298e-01,1.150709997852443394e+02,4.485003393785968462e-01,1.561267016229289650e+00,1.763813417768874958e-01,4.702386662594395972e+00,6.524165347443510177e-01,1.178689209783142815e+03,3.448436897590925199e+00,2.522057257774853678e+00,1.772480007410401681e+00,4.146025843507797681e+00,7.648856658251341756e-01,6.830189765879154606e+01,2.817134891148149300e+00,3.200455642468130968e+00,4.512817998974555933e-01,2.206035189893446394e-02,1.481436335236824275e+00,1.622499680969113900e-01
1.775755727356953972e+00,9.664448758019381636e-01,5.088238351241729447e+02,2.042312968763133618e+00,3.690772853782491314e-01,9.382560460859327156e-01,8.717307290093621042e-01,6.035953836449912124e-01,2.190531673699891542e+02,2.788259073632523677e+00,1.741837024819135493e+00,6.682644668815770350e-01,6.148384461272824453e-01,9.888366468314783164e-01,2.725286592369267424e+01,3.565732241792387569e+00,4.977351160240190531e+00,2.547914912107964169e-01,5.332120220068575778e-02,6.527145782167910859e+00,7.207532142422845567e-02
1.674469362580802034e+00,8.868957477110572807e-01,5.291692887316487486e+02,1.301798660069148461e+00,3.024683334529962409e+00,9.792256653895721197e-01,1.652141513270937390e+00,1.663787982166702872e-01,9.112839285468600110e+02,1.682900268246111164e+00,6.509612665201934822e-01,2.766870056298335712e+00,4.462078464479932172e-01,3.738852999021367030e-01,3.840145124605451770e+02,2.425903086088124549e+00,1.408176869788658747e+00,4.518592221334439274e-01,3.415089099402458112e-02,9.342197189795514944e+00,4.571702048912840155e-02
1.337737090689666397e+00,8.730491622104703531e-01,3.341705273734103230e+02,3.713913548851763835e-01,9.324445227789331936e-01,9.422729406956709131e-02,3.288555303253111184e-01,1.257003600491058415e-01,1.175584322641676181e+03,2.433694018464951814e+00,3.395924444112043528e+00,7.882338304016318631e-01,1.047751397537742379e+00,9.096782456258296623e-01,3.579132905547238863e+01,1.349634965459090674e+00,4.067727021348536809e+00,2.368130146344678277e-01,9.111585954767190132e-02,4.829897841828323379e+00,2.074366089352652764e-01
1.749933587179439476e+00,5.992846254218595625e-01,2.059996413563067108e+02,2.769626285857448300e-01,1.574837585870199286e+00,8.482845780971353111e-01,3.828903648127387704e+00,4.825647407571265202e-01,3.810463794757696405e+02,3.307972670266817072e+00,5.290998381551614838e-01,3.480577501488424375e+00,4.619958340051695700e+00,4.987047545383833658e-01,6.389668930753661016e+02,2.005249342665706092e+00,4.573570219188644259e+00,3.472400118903809507e-01,1.790730019690882011e-02,6.356408042736312325e+00,3.643947155970639340e-02
1.881439161929903126e+00,9.824484358118569238e-01,1.149105350869262793e+03,1.430813186809287485e+00,3.550050627786466073e+00,8.944636751204987357e-01,5.765757274701280855e-01,4.442243284301538031e-01,5.721664433807357000e+02,5.700852504035134327e-01,2.348912236831554867e-01,3.785699635513339878e+00,1.611826679683926011e+00,9.923061182277108649e-01,8.592715533995001351e+02,1.475767438350042537e+00,1.464428801295547311e+00,1.243404532698309389e-01,9.348734989022160213e-02,3.299710720190332847e+00,2.194585402418458564e-02
5.213458970244602142e-01,4.060709297306425158e-01,5.971876942738402931e+02,7.332313795546054891e-01,2.322996573714437130e+00,4.520396760968241057e-01,1.193293916138125077e+00,2.330868625199825073e-01,7.246741550741451192e+02,5.171732404265547700e-01,8.956210527010821654e-01,5.198041436891753797e-01,1.011378351731850644e+00,4.413248116537771271e-01,1.477753628212920773e+02,2.679226409970827838e+00,1.149752635847404392e+00,2.327577575333821813e-01,1.934532040285235482e-02,4.746658257903282774e+00,7.873402766450754431e-02
4.102787252874846580e+00,9.149503439669571803e-01,1.167889465601369238e+03,3.861960179007233873e-01,1.790965588851967993e+00,5.250175525624506401e-01,3.665471902414644045e+00,3.012164392577898475e-01,1.902273136005754282e+02,3.959167778348611222e+00,3.544003517466251529e-01,3.443197519934111828e+00,9.906709418104017173e-01,9.554837567565982459e-01,7.463098149859985142e+02,2.991156051248963887e+00,2.791983473279757266e+00,9.007107457297203190e-01,4.617604256766827397e-02,5.171892291339033498e+00,4.915080119112347212e-02
2.623042183890960555e+00,9.420373646230730813e-01,2.297312080289983953e+02,1.234308002249166369e+00,1.106154939289637928e+00,9.914312906851022733e-01,1.928669529865023158e+00,4.080545720361722362e-01,8.121821732196532366e+02,3.378029573181262180e+00,8.972245974325424589e-01,3.044819398198320481e+00,4.921890198011309003e+00,4.513473513236619938e-01,8.205910500236375356e+02,4.349140961057693100e-01,2.296225338162720953e-01,4.416848581634427728e-01,6.829295976803283208e-02,5.339488705914981814e+00,1.159946715057958988e-01
2.385688903763983237e+00,8.104057990653195098e-01,5.932869775328093738e+02,2.006330916714679891e+00,1.223490750042156128e+00,7.755928574780546203e-01,4.119345125280108988e+00,4.853782768891760080e-01,2.565500468226705379e+02,2.679391535303098593e+00,3.886069190336450263e-01,2.740568542678895714e+00,1.940505782552087055e+00,3.420376733754870724e-01,9.756492775696713124e+02,6.132232842193239275e-01,4.718453688719129069e+00,7.250425327321768920e-02,3.485584048096774384e-02,9.939515700880432902e+00,2.684548226887994993e-02
2.956285561177582899e-01,9.932713311120920929e-01,8.716428034552682220e+02,5.960588644259021684e-01,1.615682743145155920e+00,3.201406606766069585e-01,1.959345099283277047e+00,7.599000577320446093e-01,6.901424434432985890e+02,9.388337896146459194e-01,1.180298024926509093e-01,1.421611226491465318e+00,1.911654476489848653e+00,9.487537733232629389e-01,1.078694176297494550e+03,2.159453954953337806e+00,3.815596084898322360e+00,6.904429920396444598e-02,1.221651523452869058e-02,8.864512495955368721e+00,1.214952604321593022e-01
3.621071153595117331e-01,4.790940326315694664e-01,5.785507919141296043e+02,2.417147778534245173e-01,3.724771009126075061e+00,1.866331091582306700e-01,1.283573541632756720e+00,1.484521685900967725e-01,3.477114000823505648e+02,3.128762937996577342e+00,3.115833980206048626e+00,3.828544997151719809e+00,3.195461509039001946e+00,6.209187069018942129e-01,4.762714605320875876e+02,3.936342942698123348e+00,2.869073601873116441e+00,9.927375296903823143e-01,8.914632693709297062e-02,7.448708024747250356e-01,1.978627517494522259e-01
1.035854233802061403e-01,1.205748142307768028e-01,4.670157739158103141e+02,2.253736186014113407e+00,2.972625043176621684e+00,3.573735128486503765e-01,3.851454026358429594e+00,6.720292745339141449e-01,7.011548734311329554e+02,3.436719512463116688e-01,6.825377650556399556e-02,2.313254716642990427e+00,9.753921644879472996e-01,8.746136134074975477e-01,4.529822314761559028e+02,3.451725663737104544e+00,2.263989519768012215e+00,3.243627287386584013e-01,4.311026901009507029e-02,9.908570357016452945e+00,5.639253510150199489e-02
4.603940511901047361e-01,6.608771997171967172e-01,7.953124857439470929e+01,2.808005882271133125e+00,2.248604538966229249e+00,1.338978714341630405e-01,1.574622556639668103e+00,9.101023055048970134e-01,1.191415110962251902e+03,3.802678079838130110e+00,6.541002685544713979e-02,2.692874521681538180e+00,3.066962728964529816e+00,2.983763181822688959e-01,8.232954180688160477e+02,2.250482981261675786e+00,1.838867876038246196e+00,3.489443443988942128e-01,8.957010737944541556e-02,1.166364758489953912e+00,7.913489075151103336e-03
1.792619813881199731e+00,4.993435360328029038e-01,1.048380917352774304e+03,9.155956589345382035e-01,2.545889288808808715e+00,6.252662363648993082e-01,4.584806257338970070e+00,2.815968980459991888e-01,8.700457454349973432e+02,1.273324071762845566e+00,8.399494131952529585e-01,2.525695020611981256e+00,3.614621750372842168e+00,7.463269305302782097e-01,9.363353450199228973e+02,2.171763089432058091e+00,9.510681530795012106e-01,1.324214298993107164e-01,6.500283221358342522e-02,7.205473527246160970e+00,1.103009502330116742e-01
9.108170971717798325e-01,9.193309843129696679e-01,3.122148845951401341e+01,1.789478997847041342e+00,1.976994918929750877e+00,8.636538955254450256e-01,9.934030415073102915e-02,1.392267593052191887e-01,3.334132731185480338e+02,3.207726927001645079e-01,1.092732271004677180e+00,2.480048525723224095e+00,4.479838723505423559e+00,7.984375093412683366e-01,7.415933649439706699e+01,2.026434844142504410e+00,3.019515391311886621e+00,3.407591927190607023e-02,3.118576256004115810e-02,6.507270617399867341e+00,1.119242112088022489e-01
3.169909604429999916e+00,7.505891931040882259e-01,2.063207160953642187e+02,1.787512386571806333e+00,2.282704887037079189e+00,9.111481161398032880e-01,2.120614898554083472e-01,2.605272655338726207e-01,1.110095529638759217e+03,3.964169748338692845e+00,3.517706523353005377e+00,3.542636859477779065e-01,3.885383686660576874e+00,7.408157785756940283e-01,4.777471267048358072e+01,2.648217045147417181e+00,1.821368537748604854e+00,9.140951585936558654e-01,6.154558947850013312e-02,2.408490032095367273e+00,4.377707905389383036e-03
2.643465529073895759e+00,7.954548083910301104e-01,8.291832468852441025e+02,1.282289065045505883e+00,2.614596885397503456e+00,8.746451471349345752e-01,2.314283021369710092e+00,7.097317687350928050e-01,5.129862383834399679e+02,2.771716851116415192e+00,7.716238810538744719e-02,1.298844198943402750e+00,5.456725829854968124e-01,5.163360150375655433e-01,6.071408636102307099e+01,2.342256368031424341e+00,3.881459471128518857e+00,6.382443842672803624e-01,1.549038464512803026e-02,4.910912097446345825e+00,7.259435062694885588e-02
1.398137077828001784e+00,5.930470386538941874e-01,7.291340821033792281e+02,3.102396108690580245e+00,2.169223001850903998e+00,1.964833052445043859e-01,4.604933897007041366e-01,8.273301779991153460e-01,2.105999928027192425e+02,1.262415809366730590e+00,3.695390384591322186e-01,2.341483759202474424e+00,3.862004381683021847e+00,4.884258246190352759e-01,1.161487516566638760e+03,2.374415783151206660e-01,3.300031770592993130e+00,7.392381414654904948e-01,4.127255053913612276e-02,7.149671901599819357e+00,9.240886134555181819e-02
2.580994540830718442e+00,7.799296571861608074e-01,4.002438298405270416e+02,2.369096340032610826e+00,2.941584114092615554e+00,5.201796638217117685e-01,1.471182968852687623e+00,9.492334349070983279e-01,3.443798726123179677e+02,1.941255896335938758e+00,1.486999507754704908e+00,3.354102947001992518e+00,4.540982696907094329e+00,6.410352042927155436e-01,3.463537052820232134e+02,3.725193917249419728e-01,1.417291253441241849e+00,3.970817572715667487e-01,6.404566748037085477e-02,5.351678618388254094e+00,7.972208108319600584e-02
3.053026194643612801e+00,7.188909346963983094e-01,1.081594339873294757e+03,1.140846419119732058e+00,3.150881217194241302e+00,6.310627384234858139e-01,2.333176214714626884e+00,5.859792767994235207e-01,9.238640051876726602e+02,1.091264311496293882e+00,5.886795910662221409e-01,3.967005885068617399e+00,4.254292347607858460e+00,7.216857925530681950e-01,2.517289542340031971e+01,1.451934256118232236e+00,2.243669790777802930e+00,1.601407879187828898e-01,6.919069756766739465e-02,7.305095059156734294e+00,2.320126926856906913e-01
4.705929682061468888e+00,8.884387350036235809e-01,3.032057930382561040e+02,3.384374831434411313e+00,1.885549434692993076e+00,6.348307267595907355e-01,1.060914099667389365e+00,4.536942014863936112e-01,1.090361882782485964e+03,3.546993486450011002e+00,3.085987376802420634e+00,8.735778176445505583e-01,2.439694731845962472e-01,8.848353986310937280e-01,6.101233737868219578e+02,1.752717305309883011e+00,1.126505159494938901e+00,5.769396862684433858e-01,7.492467094612701405e-03,2.318293726788641429e+00,2.427848644338104211e-02
2.811879234605987765e+00,7.189835027467909034e-01,4.910959554397945226e+02,6.846060303738734643e-01,3.044346986875577699e+00,8.948469640320948493e-01,8.000504054991002256e-01,7.420515817152270044e-01,1.177811466198522339e+03,1.945149059139378300e+00,4.560991486622121838e-01,2.573666747165131330e+00,3.743239169777099473e+00,1.017109297128832995e-01,9.566431992273527385e+02,2.524348124623274625e+00,8.323472402106233403e-01,6.986254921603697321e-01,2.418555452902308028e-02,8.410654895612248438e+00,8.658199229466112534e-02
2.257068727654301110e+00,7.790437849814687565e-01,1.136047591091649565e+03,9.289534379918833462e-01,1.333443530011327649e+00,5.463940960311617356e-01,1.626330542489173026e-01,3.626404868398500625e-01,3.892704985642825477e+02,2.089526394465254455e+00,3.020849536627934651e+00,7.294166115575354548e-01,1.386040283423584540e+00,2.294537515814627227e-01,6.862304479772378727e+02,5.269812301986648295e-01,3.496131455564945867e+00,7.065717749218015653e-01,9.093288861900807041e-02,5.160524971620506385e+00,3.259584319194264168e-02
2.592705495795562420e+00,7.327301230190451653e-01,3.041125520237098385e+02,2.402318383135688240e+00,9.622515877532671347e-01,4.851822404077544837e-01,6.143517122369226424e-01,4.755352592714903182e-01,3.498080061873534987e+02,3.605996938940104091e+00,1.152053314448684196e+00,3.251710185099404793e+00,6.814856869909281523e-01,8.867642962170777521e-01,5.330979704967040789e+02,1.918863636484811952e+00,4.213323467308211612e+00,1.833131078994819363e-01,5.440145245062141116e-02,3.317508717607799973e+00,4.722677903852956494e-02
2.500692716803444515e+00,9.215424326081641526e-01,8.828000298570105997e+02,2.374129109743933208e-01,3.788639647979563652e+00,1.363324871114657277e-01,4.007665879892523542e+00,5.474136268723719390e-01,6.656344030386054555e+02,2.095583116611793972e+00,1.632610967968074700e+00,1.285175187850635115e-01,1.151899405378543628e+00,5.049624179170950633e-01,4.914265519960555935e+02,1.991226689557809015e+00,3.741715587720673697e-01,5.527976402515081267e-01,8.343499780922848663e-02,7.227905349755001652e+00,1.960090732268725544e-01
9.934996855749174127e-01,8.361326655105749683e-01,8.332411192144996903e+02,9.999294913811869190e-01,6.913941851507576786e-01,6.023117784547411535e-01,6.801333507349339724e-01,1.305707408998845742e-01,3.615470357721794699e+02,3.393518583850147152e+00,6.321530741866449032e-01,2.365924008429960423e+00,1.003793450482986183e+00,3.498174645489341428e-01,4.948771906447415745e+02,2.114211608701799250e+00,4.425180435711980054e-01,2.482474164075974266e-01,2.040639108881304488e-03,3.437969180581608164e+00,3.815845556650943049e-02
1.661611133445747512e+00,6.645665328078825818e-01,5.240532271913278919e+02,3.748652281044918766e+00,2.220033550692699809e+00,4.547739244638617784e-01,2.499366786783196126e+00,7.356689342964194411e-01,1.007355514361989094e+03,2.903145391515792983e+00,1.007003976509271703e-01,3.648995979088084152e+00,1.381557802875799990e+00,2.107116548450342908e-01,4.123706821438209431e+02,1.373249581700130895e+00,4.225789375114441526e+00,3.966871598022506662e-01,6.704140623710422298e-02,3.932579974119072563e+00,6.689896933295647052e-02
1.325003763021616487e+00,4.923946364183688917e-01,1.041185083967272476e+03,5.386144769112833908e-01,1.007516883885936299e+00,7.653279571008292370e-01,7.682960172664455856e-01,7.134823596507665622e-01,1.846415009960723097e+01,2.644014743035869586e+00,3.545714383730220187e-01,9.283631161320632375e-01,4.741639137174010976e+00,9.791713730479439937e-01,2.984199787271138860e+01,1.743202098298923808e+00,1.420453136487571655e+00,5.493540922958738415e-01,1.467266006217405813e-02,7.900448746978703696e+00,3.460089831826473894e-02
1.426908252235910890e+00,2.442218731104669194e-01,1.184805320024207049e+03,3.724568016810461124e-01,3.050994971183923488e-01,3.458537240822431857e-01,5.970559708235975149e-01,4.536611285194873666e-01,9.066962917239544595e+01,2.961836406336741945e+00,3.268816013099287598e+00,1.433641514367749226e+00,2.506433028729686541e+00,3.432582211667528638e-01,3.603012783345475327e+02,4.869173102416362586e-01,8.494507693376924795e-01,1.952866935732782555e-02,7.715882586006585220e-02,1.558428684222622707e+00,5.135664444404497431e-04
3.878706441870029664e+00,4.876708144181375326e-01,5.293214539386771094e+02,8.961612949326194233e-01,2.900648213434133815e+00,7.210832986453095117e-01,2.287737675074966948e+00,6.351687779248105237e-01,7.661662908496734872e+02,2.762093554333302947e+00,4.625670772520186214e-01,3.512528136081476404e+00,2.192272041123686233e+00,8.860845939202687260e-01,1.015691284523930335e+03,3.193244484932791227e+00,2.198366273702726303e+00,8.057719606325146611e-01,3.505433800137214978e-02,7.519743774839059647e+00,1.600997720976665706e-01
1.051366483351865000e+00,3.526133936733607532e-01,8.628427897271535585e+02,4.199771297994320252e-01,1.436804986653236194e+00,3.622365459607090332e-01,2.903368639417773345e+00,8.343871928202191146e-01,7.313057322725546783e+02,1.442168876782734088e+00,7.756946290716345560e-01,1.758197853495281349e+00,4.932375791624516559e+00,6.842413238107865059e-01,2.095027903192493852e+02,1.289087137368255531e+00,3.724060933214198954e+00,5.494611553290045247e-01,6.483294123198120318e-02,4.501604324342285857e+00,1.501823948713821855e-01
2.482322247631444156e+00,1.740292637852532964e-01,1.082072147947668554e+03,2.660149875637508599e-01,1.152917392262767349e+00,4.429843011792469060e-02,3.547130510223215905e-01,1.603395253997399461e-01,5.340368573113136108e+02,3.774660841685177459e+00,3.659670926452718298e+00,3.768090770221093067e-01,1.741404225246393711e+00,1.274127892935986994e-01,9.499250783763034178e+02,2.555600565918195177e-01,1.428547055549714617e+00,2.957675686061962961e-01,8.354963984318802828e-02,6.603825340595080640e+00,8.552979711539165919e-02
6.067331309717487187e-02,5.688378483966748389e-01,9.208269603680371347e+02,2.084876022797687245e+00,2.746875615292862172e+00,8.797190352984028960e-01,4.103764090945927201e+00,2.321932873445137213e-01,1.118576911730504889e+03,1.384463724939784424e+00,2.042184082791504429e-01,2.777089391028894072e-01,2.648191935991697221e-01,4.358707708830764638e-01,1.493985584594875036e+02,1.044179561941654955e+00,2.514651237252826244e-01,8.803413047329704533e-01,4.593040785662606124e-02,6.553901472288053753e+00,1.033023944808684202e-01
3.684142637342261661e+00,4.371936770771913672e-01,5.374486740609258817e+01,9.104750038603199869e-01,3.325205781775185887e+00,2.731051276895145041e-01,6.100805497043384484e-01,6.151036202629498462e-01,1.516528780322266812e+02,3.413147454102428480e+00,6.195230423336454129e-01,3.534158606556978999e+00,1.879351212326709764e+00,2.660541588951038094e-01,1.087785122456935824e+03,3.712613167821125160e+00,2.605927077959631077e+00,5.355743882627992392e-01,7.388854456277399452e-02,1.783510844055943956e+00,2.806743284049229015e-02
3.968597505343685050e+00,4.140316602185523109e-01,6.069495220879813360e+02,2.103988439349574691e+00,2.126704221888395363e+00,1.683600839056302312e-01,1.288632117738909733e+00,8.694744154540541281e-01,8.908265219088775666e+02,9.588397690351249114e-01,4.194524906632137728e-01,3.935251910855811719e+00,2.651899999692707066e+00,4.119561914688877335e-01,8.626175985735922040e+02,1.309789491586125454e+00,3.314892534800982116e+00,7.037265347412322569e-01,5.185508296682801721e-03,4.033771068105711066e+00,1.050158072584783664e-02
2.054434478451501178e+00,3.529156402152585637e-01,3.330342414921783529e+02,1.709395611657884562e+00,2.955703869359446401e+00,9.354453218546445736e-01,3.574928720368298229e+00,6.148795021526011206e-01,1.190943899034666856e+03,1.987076899137683483e+00,2.698465920415430985e-01,3.106370593420669235e-01,1.162627823466916732e+00,9.453222395253002563e-01,5.799307084895284561e+02,3.110453024562691571e-01,1.058038069926369396e+00,2.742431766734496623e-01,5.857257863953355820e-02,7.121995937126130549e+00,8.157901151410484886e-02
3.407969981493626233e-02,9.767932630246028980e-01,5.409161008751516420e+01,9.676468920671863483e-01,3.740196646541471548e+00,4.746803895649149285e-01,7.844384737491708615e-01,2.110894297280354048e-01,2.155241426832518243e+02,2.480823851431511962e+00,1.700846053187315132e-01,5.316899036031565995e-01,7.774691443863259721e-01,2.906980118476875097e-01,5.640392415234150576e+02,1.043938751965463263e+00,8.668889239841914840e-01,8.086111104069418909e-01,1.582133779862915021e-02,9.909737021119211065e+00,1.040413967347417756e-01
2.106394479261245234e+00,8.814001913421621870e-01,3.539431279691991676e+02,1.669099812685828743e+00,2.783026274312217385e+00,5.807994916142040775e-01,4.499684249792442081e+00,1.225771805072524701e-01,1.060912264736828092e+03,1.073766670340488005e+00,8.379135267573262214e-01,1.736596733166460460e+00,3.258100767084042726e+00,8.585741971655612703e-01,6.879499155705159410e+02,1.649697108306170223e+00,3.718459651467774574e+00,5.707348520643977796e-01,5.736192707748330455e-02,9.064316719582349080e+00,4.948099292000729399e-02
