3.803165544295782574e+00,6.053754520704515141e-01,2.522153439117125799e+02,1.316587549469619312e+00,3.975142490429847797e+00,2.807898282858324879e-01,4.040584480613985674e-01,9.486542110961828644e-01,3.222528505955196687e-01
2.622249234748146751e+00,2.189403807104645661e-01,6.821202680288479314e+02,4.348701347075956569e+00,9.134370076430503360e+00,8.761098227024147533e+00,1.741734300313712291e-01,3.846118083417515154e-01,1.826679296562094823e-02
2.195882705804359514e+00,5.551056992390891454e-01,6.106426164552926821e+02,7.905025075174198612e+00,8.189975329521489655e+00,5.246508242441686676e+00,2.776033286688274204e-01,1.707461935724375601e-01,3.591352198290953535e-02
4.642943704842792840e+00,5.599281139178742261e-01,3.971603732408283349e+02,5.297497122367577305e+00,5.637992660723845084e+00,4.078086524197989116e-01,1.206059093122054809e-01,4.201285536131912912e-02,5.030029688779869002e-02
4.539569139066651715e+00,6.661959878277645686e-01,5.228640794632723328e+02,1.907367304075275216e+00,4.643596115765841859e+00,5.340682963004729444e+00,1.414433599432864674e-01,6.579126129926287092e-01,1.830326815579713662e-01
2.173320550016769326e-01,2.731135512238089813e-01,6.641589723162998098e+02,3.133056548472423319e+00,8.371562712570904452e+00,1.975821992217448697e+00,4.758023972628379061e-01,5.850700739502217446e-02,5.573426472155817990e-02
2.578627110438204362e+00,8.010777865328897462e-01,4.177067558750752028e+02,7.637081126183185020e+00,2.876713362881470615e-01,2.184667303249233861e+00,3.767703354470645083e-01,2.669727222348837192e-01,6.759291062374739312e-02
2.952158664738507632e+00,2.272795825381630774e-01,6.408306251002519502e+02,1.097791378743533164e+00,3.209323750239118755e+00,2.795123824077692554e+00,3.873990777894084081e-01,9.622928776960127939e-01,1.660071059769682167e-01
8.539456041256965335e-01,7.618862046231532625e-01,2.849335216905651009e+02,1.510437129761081687e+00,2.019244984416260991e+00,3.977564709843057766e+00,3.123773526150355195e-01,7.293702998216939903e-01,3.409726532222481232e-01
2.474744797151965159e+00,6.354226761956797143e-01,2.582389118611407071e+02,3.017794685150724021e+00,9.542323115169262238e-01,8.469210390877250916e+00,4.723500728025963324e-01,2.565471420591394214e-01,2.723103630525969265e-03
3.906859660801593748e+00,2.680526700948306917e-01,7.338405776593958763e+02,6.217901321261047887e-01,3.013774055036360977e+00,8.985903894927817603e+00,1.714348608417999853e-01,3.230720077646810351e-01,1.314284608086194739e-01
4.133805555591957059e+00,8.057151661840309398e-01,7.313394254008709368e+02,6.369527786044596240e+00,6.891811067738625063e+00,8.893509055405726116e+00,1.077092646531137982e-01,8.262791215831772895e-01,2.735242173069596383e-02
4.485170258131871535e+00,6.279098514012791954e-01,2.176941024078599867e+02,4.229968862609330138e+00,2.563801644203759444e+00,3.320594492229643979e+00,1.883365018813545066e-01,7.368946057161483987e-01,1.304866601499170553e-01
3.234174161646446777e+00,3.650769605709536236e-01,3.993791778904367789e+02,1.065578025700070652e+00,6.124360700705233640e+00,9.082737951170324564e+00,3.373905001527391923e-01,5.997697857199481009e-01,1.516245594198584179e-01
2.165234072402054455e+00,6.208282747253048850e-01,1.625090199713314121e+02,3.299202991069720703e+00,9.194305278040690865e+00,3.518982795687319864e+00,3.491543607477594069e-01,1.342979913510329026e-01,1.562905522094082400e-02
