DATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,TMAX,TMIN
1948-06-01,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,22.2,13.3
1948-06-02,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,26.1,6.7
1948-06-03,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,22.2,11.7
1948-06-04,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,23.9,8.9
1948-06-05,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,21.1,13.3
1948-06-06,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,21.7,7.8
1948-06-07,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,19.4,8.3
1948-06-08,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,24.4,14.4
1948-06-09,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,20.0,10.0
1948-06-10,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,15.6,9.4
1948-06-11,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,23.9,10.0
1948-06-12,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,23.3,12.8
1948-06-13,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,17.8,10.0
1948-06-14,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,25.6,10.6
1948-06-15,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,22.8,11.1
1948-06-16,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,23.3,11.7
1948-06-17,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,25.0,6.1
1948-06-18,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,23.9,6.7
1948-06-19,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,21.1,13.3
1948-06-20,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,25.6,12.8
1948-06-21,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,26.7,10.0
1948-06-22,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,24.4,10.6
1948-06-23,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,18.3,11.7
1948-06-24,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,28.3,12.2
1948-06-25,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,29.4,20.0
1948-06-26,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,26.7,13.9
1948-06-27,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,23.3,12.2
1948-06-28,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,30.0,16.7
1948-06-29,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,32.2,20.0
1948-06-30,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,30.0,20.6
1948-07-01,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,28.9,19.4
1948-07-02,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,26.7,14.4
1948-07-03,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,27.2,9.4
1948-07-04,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,30.6,11.7
1948-07-05,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,31.1,12.2
1948-07-06,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,29.4,17.8
1948-07-07,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,23.3,12.8
1948-07-08,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,28.3,9.4
1948-07-09,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,30.0,11.1
1948-07-10,USC00065904,"NORWICH, CT US",41.55,-72.08333,61.0,29.4,13.9
