DATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,TMAX,TMIN
1987-08-01,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,27.8,15.0
1987-08-02,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,25.6,17.2
1987-08-03,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,29.4,21.7
1987-08-04,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,31.7,20.6
1987-08-05,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,28.9,22.2
1987-08-06,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,26.7,17.2
1987-08-07,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,25.0,15.6
1987-08-08,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,28.9,18.3
1987-08-09,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,25.6,17.8
1987-08-10,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,23.9,18.9
1987-08-11,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,28.9,15.0
1987-08-12,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,25.6,15.0
1987-08-13,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,24.4,13.3
1987-08-14,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,26.7,12.2
1987-08-15,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,30.0,18.9
1987-08-16,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,31.7,22.8
1987-08-17,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,32.2,22.8
1987-08-18,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,32.2,22.8
1987-08-19,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,28.9,17.2
1987-08-20,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,29.4,18.3
1987-08-21,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,28.3,14.4
1987-08-22,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,26.1,18.3
1987-08-23,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,26.7,17.8
1987-08-24,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,24.4,8.9
1987-08-25,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,22.8,9.4
1987-08-26,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,26.1,12.2
1987-08-27,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,18.9,15.0
1987-08-28,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,16.1,15.0
1987-08-29,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,23.9,15.0
1987-08-30,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,25.6,11.7
1987-08-31,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,23.3,11.1
1987-09-01,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,23.3,13.3
1987-09-02,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,23.9,9.4
1987-09-03,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,22.8,14.4
1987-09-04,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,22.8,11.1
1987-09-05,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,21.7,10.0
1987-09-06,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,22.8,11.7
1987-09-07,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,25.6,18.9
1987-09-08,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,22.8,18.9
1987-09-09,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,27.8,20.0
1987-09-10,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,27.8,17.8
1987-09-11,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,23.9,16.1
1987-09-12,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,20.6,16.7
1987-09-13,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,22.2,18.9
1987-09-14,USC00302091,"DIX HILLS, NY US",40.8,-73.3,36.6,25.0,18.9
