DATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,TMAX,TMIN
2021-01-01,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,1.7,-6.1
2021-01-02,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,2.8,-6.1
2021-01-03,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,3.3,-2.8
2021-01-04,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,-1.1,-2.8
2021-01-05,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,1.7,-1.7
2021-01-06,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,3.3,-2.2
2021-01-07,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,-1.1,-3.9
2021-01-08,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,-2.8,-6.7
2021-01-09,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,-2.8,-12.2
2021-01-10,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,-0.6,-12.2
2021-01-11,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,0.0,-11.7
2021-01-12,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,2.2,-7.8
2021-01-13,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,2.2,-7.8
2021-01-14,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,0.0,-3.9
2021-01-15,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,2.2,-2.8
2021-01-16,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,1.7,-0.6
2021-01-17,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,1.1,-1.7
2021-01-18,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,2.2,-1.7
2021-01-19,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,1.7,-2.2
2021-01-20,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,1.1,-2.8
2021-01-21,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,-2.8,-15.0
2021-01-22,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,1.7,-15.0
2021-01-23,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,1.7,-8.3
2021-01-24,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,-7.2,-11.1
2021-01-25,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,-6.1,-16.1
2021-01-26,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,0.6,-17.2
2021-01-27,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,-0.6,-5.0
2021-01-28,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,-3.3,-8.9
2021-01-29,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,-7.2,-14.4
2021-01-30,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,-9.4,-15.0
2021-01-31,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,-6.1,-17.8
2021-02-01,USC00368491,"STILLWATER DAM, PA US",41.6972,-75.4827,502.9,-3.9,-16.1
