DATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,TMAX,TMIN
1950-12-01,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,3.3,-2.8
1950-12-02,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,2.2,-4.4
1950-12-03,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,12.2,0.0
1950-12-04,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,15.0,5.0
1950-12-05,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,5.0,0.0
1950-12-06,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,3.3,-6.7
1950-12-07,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,4.4,-4.4
1950-12-08,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,11.7,4.4
1950-12-09,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,7.2,-1.1
1950-12-10,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,3.9,-5.6
1950-12-11,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,7.2,0.6
1950-12-12,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,3.3,0.0
1950-12-13,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,1.1,-6.1
1950-12-14,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,1.1,-7.8
1950-12-15,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,0.0,-3.9
1950-12-16,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,0.6,-0.6
1950-12-17,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,0.0,-7.8
1950-12-18,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-4.4,-12.8
1950-12-19,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-4.4,-11.1
1950-12-20,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-4.4,-16.1
1950-12-22,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,0.6,-13.3
1950-12-23,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,2.2,-5.6
1950-12-24,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,2.8,-2.8
1950-12-25,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,1.7,-10.0
1950-12-26,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-9.4,-15.6
1950-12-27,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-10.6,-23.9
1950-12-28,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-5.0,-24.4
1950-12-29,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,2.8,-15.0
1950-12-30,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,5.0,-4.4
1950-12-31,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,2.2,-2.8
1951-01-01,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,0.0,-11.1
1951-01-02,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,5.6,-12.2
1951-01-03,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,4.4,0.6
1951-01-04,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,11.1,1.1
1951-01-05,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,5.6,-3.9
1951-01-06,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,6.7,-4.4
1951-01-07,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,3.9,-3.3
1951-01-08,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-2.2,-9.4
1951-01-09,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-3.9,-20.0
1951-01-10,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,2.2,-13.9
1951-01-11,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,2.8,-11.1
1951-01-12,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,3.9,-3.9
1951-01-13,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,1.1,-3.9
1951-01-14,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,0.6,-13.9
1951-01-15,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,6.7,-0.6
1951-01-16,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,3.3,-2.2
1951-01-17,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,5.0,-11.1
1951-01-18,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,7.2,-3.3
1951-01-19,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,10.6,-1.7
1951-01-20,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,8.9,-2.8
1951-01-21,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,8.3,-5.0
1951-01-22,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-4.4,-11.7
1951-01-23,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,2.2,-12.8
1951-01-24,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,8.3,1.1
1951-01-25,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,1.7,-5.6
1951-01-26,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-1.1,-6.7
1951-01-27,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-2.8,-8.3
1951-01-28,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-3.3,-8.9
1951-01-29,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-0.6,-5.6
1951-01-30,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-5.6,-11.7
1951-01-31,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-8.9,-15.0
1951-02-01,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,4.4,-8.9
1951-02-02,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,8.3,-5.6
1951-02-03,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-5.6,-13.9
1951-02-04,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-1.1,-9.4
1951-02-05,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,3.3,-10.6
1951-02-06,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,4.4,-11.1
1951-02-07,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,9.4,-0.6
1951-02-08,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,0.6,-15.0
1951-02-09,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-8.3,-20.0
1951-02-10,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,-5.0,-22.2
1951-02-11,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,1.1,-15.6
1951-02-12,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,6.7,-5.0
1951-02-13,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,10.0,0.6
1951-02-14,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,5.6,-3.9
1951-02-15,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,0.0,-10.0
1951-02-16,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,2.8,-11.7
1951-02-17,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,2.8,-7.2
1951-02-18,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,6.1,1.7
1951-02-19,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,4.4,0.0
1951-02-20,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,3.9,0.6
1951-02-21,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,2.8,1.1
1951-02-22,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,6.1,1.1
1951-02-23,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,3.3,-2.2
1951-02-24,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,1.7,-6.1
1951-02-25,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,8.9,-1.1
1951-02-26,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,9.4,0.6
1951-02-27,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,13.9,-1.7
1951-02-28,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,6.1,0.6
1951-03-01,USC00063905,"KENT, CT US",41.73333,-73.48333,116.1,1.1,-3.3
