DATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,TMAX,TMIN
1925-08-01,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-08-02,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-08-03,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-08-04,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,30.0,7.8
1925-08-05,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,21.1,15.6
1925-08-06,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,22.2,14.4
1925-08-07,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,25.0,11.1
1925-08-08,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,27.8,16.7
1925-08-09,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,23.9,15.6
1925-08-10,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,28.9,15.6
1925-08-11,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-08-12,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,27.8,11.1
1925-08-13,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,21.1,14.4
1925-08-14,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,27.8,16.7
1925-08-15,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,25.6,12.2
1925-08-16,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,27.8,11.1
1925-08-17,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-08-18,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-08-19,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-08-20,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,28.9,13.3
1925-08-21,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,17.8,14.4
1925-08-22,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,20.0,4.4
1925-08-23,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-08-24,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,22.2,4.4
1925-08-25,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,26.7,15.6
1925-08-26,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,27.8,10.0
1925-08-27,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,22.2,12.2
1925-08-28,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,18.9,3.3
1925-08-29,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-08-30,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,24.4,4.4
1925-08-31,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,28.9,12.2
1925-09-01,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-09-02,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-09-03,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-09-04,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,26.7,8.9
1925-09-05,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,26.7,10.0
1925-09-06,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,21.1,15.6
1925-09-07,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,24.4,13.3
1925-09-08,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,23.3,13.3
1925-09-09,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,21.1,11.1
1925-09-10,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-09-11,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,30.0,14.4
1925-09-12,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,26.7,20.0
1925-09-13,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,26.7,17.8
1925-09-14,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-09-15,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-09-16,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-09-17,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-09-18,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,22.2,5.6
1925-09-19,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,23.3,6.7
1925-09-20,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,23.9,13.3
1925-09-21,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,23.3,15.6
1925-09-22,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-09-23,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,15.6,-1.1
1925-09-24,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-09-25,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-09-26,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-09-27,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-09-28,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-09-29,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-09-30,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,22.2,-2.2
1925-10-01,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,13.3,-1.1
1925-10-02,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,14.4,3.3
1925-10-03,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,19.4,13.3
1925-10-04,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,5.6,13.3
1925-10-05,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,13.3,3.3
1925-10-06,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,12.2,1.1
1925-10-07,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,11.1,-1.1
1925-10-08,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,12.8,1.7
1925-10-09,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,6.7,2.2
1925-10-10,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,2.2,-1.1
1925-10-11,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,8.9,-1.1
1925-10-12,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,11.1,3.3
1925-10-14,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,11.1,2.2
1925-10-17,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-10-25,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-10-28,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,,
1925-10-30,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,1.7,-4.4
1925-10-31,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,3.3,-11.1
1925-11-01,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,5.6,-11.1
1925-11-02,USC00368776,"TANNERSVILLE 2 E, PA US",41.05389,-75.29028,277.4,4.4,-6.7
