DATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,TMAX,TMIN
1893-01-01,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,1.7,-10.6
1893-01-02,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,3.3,-5.0
1893-01-03,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-4.4,-22.2
1893-01-04,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-11.1,-22.2
1893-01-05,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-8.9,-16.1
1893-01-06,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-10.6,-17.8
1893-01-07,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-11.1,-17.8
1893-01-08,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-13.9,-17.8
1893-01-09,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-8.3,-15.6
1893-01-10,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-7.8,-23.3
1893-01-11,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-18.9,-28.9
1893-01-12,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-14.4,-24.4
1893-01-13,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-15.6,-20.6
1893-01-14,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,,
1893-01-15,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-13.9,-21.1
1893-01-16,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-12.2,-20.0
1893-01-17,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-11.7,-20.0
1893-01-18,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-11.7,-20.6
1893-01-19,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-6.7,-14.4
1893-01-20,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-11.1,-16.7
1893-01-21,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-13.9,-21.1
1893-01-22,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-7.2,-20.0
1893-01-23,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,,
1893-01-24,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-2.2,-10.0
1893-01-25,USC00308633,"TURIN, NY US",43.616667,-75.416667,396.2,-1.7,-7.8
