DATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,TMAX,TMIN
1948-08-01,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,32.2,17.2
1948-08-02,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,31.1,17.2
1948-08-03,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,31.1,17.2
1948-08-04,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,31.1,19.4
1948-08-05,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,28.9,18.3
1948-08-06,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,26.7,15.6
1948-08-07,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,22.8,13.3
1948-08-08,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,23.3,11.1
1948-08-09,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,27.2,12.2
1948-08-10,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,27.8,11.7
1948-08-11,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,28.9,12.2
1948-08-12,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,27.8,16.7
1948-08-13,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,26.1,19.4
1948-08-14,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,27.8,10.6
1948-08-15,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,26.1,13.3
1948-08-16,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,30.6,13.9
1948-08-17,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,30.0,15.6
1948-08-18,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,27.8,13.9
1948-08-19,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,26.7,15.0
1948-08-20,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,23.3,17.2
1948-08-21,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,25.0,16.7
1948-08-22,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,31.1,16.7
1948-08-23,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,29.4,17.8
1948-08-24,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,31.1,16.7
1948-08-25,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,32.2,18.9
1948-08-26,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,36.7,23.3
1948-08-27,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,39.4,21.7
1948-08-28,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,37.8,20.6
1948-08-29,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,36.1,21.1
1948-08-30,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,33.9,19.4
1948-08-31,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,31.1,17.8
1948-09-01,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,27.2,11.1
1948-09-02,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,25.0,11.7
1948-09-03,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,23.9,11.7
1948-09-04,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,30.0,12.8
1948-09-05,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,28.9,15.6
1948-09-06,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,30.6,15.0
1948-09-07,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,30.0,15.0
1948-09-08,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,29.4,15.6
1948-09-09,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,31.1,15.6
1948-09-10,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,29.4,16.7
1948-09-11,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,23.3,12.2
1948-09-12,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,26.7,11.7
1948-09-13,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,31.1,14.4
1948-09-14,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,33.3,16.7
1948-09-15,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,26.7,8.9
1948-09-16,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,22.8,7.2
1948-09-17,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,20.6,4.4
1948-09-18,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,21.7,11.1
1948-09-19,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,31.7,14.4
1948-09-20,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,27.8,18.9
1948-09-21,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,25.0,10.0
1948-09-22,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,20.6,4.4
1948-09-23,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,21.7,6.1
1948-09-24,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,20.0,8.3
1948-09-25,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,19.4,8.3
1948-09-26,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,22.8,6.1
1948-09-27,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,25.0,6.1
1948-09-28,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,27.8,5.6
1948-09-29,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,28.3,11.1
1948-09-30,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,28.9,12.8
1948-10-01,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,25.0,13.9
1948-10-02,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,27.2,13.9
1948-10-03,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,26.1,9.4
1948-10-04,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,21.1,2.2
1948-10-05,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,16.7,3.3
1948-10-06,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,15.6,8.9
1948-10-07,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,20.0,9.4
1948-10-08,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,22.2,10.6
1948-10-09,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,18.9,9.4
1948-10-10,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,19.4,7.8
1948-10-11,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,18.3,11.1
1948-10-12,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,22.2,13.3
1948-10-13,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,20.6,5.0
1948-10-14,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,18.3,5.6
1948-10-15,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,16.1,8.9
1948-10-16,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,17.8,1.1
1948-10-17,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,18.3,6.1
1948-10-18,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,21.1,5.0
1948-10-19,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,9.4,-3.3
1948-10-20,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,10.0,0.6
1948-10-21,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,11.1,-2.8
1948-10-22,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,11.1,1.7
1948-10-23,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,12.2,0.6
1948-10-24,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,11.7,6.7
1948-10-25,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,14.4,5.6
1948-10-26,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,12.2,7.8
1948-10-27,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,21.1,5.0
1948-10-28,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,20.6,1.7
1948-10-29,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,18.3,3.3
1948-10-30,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,17.2,1.1
1948-10-31,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,18.9,0.0
1948-11-01,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,22.8,7.2
1948-11-02,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,15.6,1.1
1948-11-03,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,13.3,-1.7
1948-11-04,USC00198051,"SPRINGFIELD NEWS BUI, MA US",42.1,-72.6,36.9,13.9,3.3
