DATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,TMAX,TMIN
2015-10-01,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-02,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-03,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-04,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-05,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-06,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-07,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-08,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-09,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-10,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-11,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-12,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-13,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-14,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-15,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-16,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-17,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-18,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-19,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-20,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-21,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-22,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-23,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-24,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-25,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-26,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-27,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-28,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-29,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-30,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-10-31,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-01,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-02,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-03,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-04,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-05,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-06,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-07,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-08,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-09,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-10,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-11,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-12,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-13,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-14,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-15,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-16,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-17,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-18,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-19,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-20,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-21,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-22,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-23,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-24,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-25,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-26,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-27,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-28,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-29,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-11-30,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-01,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-02,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-03,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-04,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-05,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-06,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-07,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-08,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-09,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-10,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-11,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-12,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-13,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-14,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-15,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-16,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-17,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-18,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-19,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-20,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-21,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-22,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-23,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-24,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-25,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-26,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-27,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-28,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-29,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-30,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2015-12-31,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-01,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-02,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-03,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-04,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-05,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-06,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-07,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-08,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-09,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-10,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-11,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-12,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-13,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-14,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-15,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-16,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-17,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-18,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-19,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-20,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-21,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-22,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-23,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-24,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-25,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-26,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-27,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-28,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-29,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-30,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-01-31,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-02-01,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-02-02,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-02-03,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-02-04,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
2016-02-05,USC00062760,"ENFIELD, CT US",42.028,-72.5749,41.1,,
