DATE,STATION,LATITUDE,LONGITUDE,PRCP
2018-04-01,US1MABE0018,42.70054,-73.16939,0.0
2018-04-02,US1MABE0018,42.70054,-73.16939,0.0
2018-04-03,US1MABE0018,42.70054,-73.16939,1.3
2018-04-04,US1MABE0018,42.70054,-73.16939,10.4
2018-04-05,US1MABE0018,42.70054,-73.16939,8.4
2018-04-06,US1MABE0018,42.70054,-73.16939,0.0
2018-04-07,US1MABE0018,42.70054,-73.16939,9.7
2018-04-08,US1MABE0018,42.70054,-73.16939,0.0
2018-04-09,US1MABE0018,42.70054,-73.16939,0.0
2018-04-10,US1MABE0018,42.70054,-73.16939,0.0
2018-04-11,US1MABE0018,42.70054,-73.16939,0.0
2018-04-12,US1MABE0018,42.70054,-73.16939,0.0
2018-04-13,US1MABE0018,42.70054,-73.16939,5.6
2018-04-14,US1MABE0018,42.70054,-73.16939,0.0
2018-04-15,US1MABE0018,42.70054,-73.16939,0.0
2018-04-16,US1MABE0018,42.70054,-73.16939,1.8
2018-04-17,US1MABE0018,42.70054,-73.16939,23.1
2018-04-18,US1MABE0018,42.70054,-73.16939,0.5
2018-04-19,US1MABE0018,42.70054,-73.16939,0.5
2018-04-20,US1MABE0018,42.70054,-73.16939,6.9
2018-04-21,US1MABE0018,42.70054,-73.16939,0.0
2018-04-22,US1MABE0018,42.70054,-73.16939,0.0
2018-04-23,US1MABE0018,42.70054,-73.16939,0.0
2018-04-24,US1MABE0018,42.70054,-73.16939,0.0
2018-04-25,US1MABE0018,42.70054,-73.16939,5.6
2018-04-26,US1MABE0018,42.70054,-73.16939,5.3
2018-04-27,US1MABE0018,42.70054,-73.16939,0.3
2018-04-28,US1MABE0018,42.70054,-73.16939,7.4
2018-04-29,US1MABE0018,42.70054,-73.16939,11.7
2018-04-30,US1MABE0018,42.70054,-73.16939,3.0
2018-05-01,US1MABE0018,42.70054,-73.16939,4.6
2018-05-02,US1MABE0018,42.70054,-73.16939,0.0
2018-05-03,US1MABE0018,42.70054,-73.16939,0.0
2018-05-04,US1MABE0018,42.70054,-73.16939,1.3
2018-05-05,US1MABE0018,42.70054,-73.16939,7.6
2018-05-06,US1MABE0018,42.70054,-73.16939,0.0
2018-05-07,US1MABE0018,42.70054,-73.16939,13.2
2018-05-08,US1MABE0018,42.70054,-73.16939,0.0
2018-05-09,US1MABE0018,42.70054,-73.16939,0.0
2018-05-10,US1MABE0018,42.70054,-73.16939,0.0
2018-05-11,US1MABE0018,42.70054,-73.16939,0.0
2018-05-12,US1MABE0018,42.70054,-73.16939,0.0
2018-05-13,US1MABE0018,42.70054,-73.16939,2.3
2018-05-14,US1MABE0018,42.70054,-73.16939,0.0
2018-05-15,US1MABE0018,42.70054,-73.16939,0.0
2018-05-16,US1MABE0018,42.70054,-73.16939,4.1
2018-05-17,US1MABE0018,42.70054,-73.16939,0.0
2018-05-18,US1MABE0018,42.70054,-73.16939,0.0
2018-05-19,US1MABE0018,42.70054,-73.16939,0.0
2018-05-20,US1MABE0018,42.70054,-73.16939,8.6
2018-05-21,US1MABE0018,42.70054,-73.16939,2.3
2018-05-22,US1MABE0018,42.70054,-73.16939,0.0
2018-05-23,US1MABE0018,42.70054,-73.16939,1.0
2018-05-24,US1MABE0018,42.70054,-73.16939,0.0
2018-05-25,US1MABE0018,42.70054,-73.16939,0.0
2018-05-26,US1MABE0018,42.70054,-73.16939,0.0
2018-05-27,US1MABE0018,42.70054,-73.16939,0.0
2018-05-28,US1MABE0018,42.70054,-73.16939,3.3
2018-05-29,US1MABE0018,42.70054,-73.16939,0.0
2018-05-30,US1MABE0018,42.70054,-73.16939,0.0
2018-05-31,US1MABE0018,42.70054,-73.16939,0.0
2018-06-01,US1MABE0018,42.70054,-73.16939,3.6
2018-06-02,US1MABE0018,42.70054,-73.16939,1.0
2018-06-03,US1MABE0018,42.70054,-73.16939,0.0
2018-06-04,US1MABE0018,42.70054,-73.16939,13.5
2018-06-05,US1MABE0018,42.70054,-73.16939,5.1
2018-06-06,US1MABE0018,42.70054,-73.16939,2.0
2018-06-07,US1MABE0018,42.70054,-73.16939,0.0
2018-06-08,US1MABE0018,42.70054,-73.16939,0.0
2018-06-09,US1MABE0018,42.70054,-73.16939,0.0
2018-06-10,US1MABE0018,42.70054,-73.16939,0.0
2018-06-11,US1MABE0018,42.70054,-73.16939,0.0
2018-06-12,US1MABE0018,42.70054,-73.16939,0.0
2018-06-13,US1MABE0018,42.70054,-73.16939,0.0
2018-06-14,US1MABE0018,42.70054,-73.16939,1.5
2018-06-15,US1MABE0018,42.70054,-73.16939,1.0
2018-06-16,US1MABE0018,42.70054,-73.16939,1.3
2018-06-17,US1MABE0018,42.70054,-73.16939,0.0
2018-06-18,US1MABE0018,42.70054,-73.16939,0.0
2018-06-19,US1MABE0018,42.70054,-73.16939,17.0
2018-06-20,US1MABE0018,42.70054,-73.16939,0.0
2018-06-21,US1MABE0018,42.70054,-73.16939,0.0
2018-06-22,US1MABE0018,42.70054,-73.16939,0.0
2018-06-23,US1MABE0018,42.70054,-73.16939,0.0
2018-06-24,US1MABE0018,42.70054,-73.16939,1.0
2018-06-25,US1MABE0018,42.70054,-73.16939,18.0
2018-06-26,US1MABE0018,42.70054,-73.16939,0.3
2018-06-27,US1MABE0018,42.70054,-73.16939,0.0
2018-06-28,US1MABE0018,42.70054,-73.16939,16.3
2018-06-29,US1MABE0018,42.70054,-73.16939,9.1
2018-06-30,US1MABE0018,42.70054,-73.16939,0.0
2018-07-01,US1MABE0018,42.70054,-73.16939,0.0
2018-07-02,US1MABE0018,42.70054,-73.16939,0.0
2018-07-03,US1MABE0018,42.70054,-73.16939,0.0
2018-07-04,US1MABE0018,42.70054,-73.16939,0.0
2018-07-05,US1MABE0018,42.70054,-73.16939,0.0
2018-07-06,US1MABE0018,42.70054,-73.16939,7.1
2018-07-07,US1MABE0018,42.70054,-73.16939,2.0
2018-07-08,US1MABE0018,42.70054,-73.16939,0.0
2018-07-09,US1MABE0018,42.70054,-73.16939,0.0
2018-07-10,US1MABE0018,42.70054,-73.16939,0.0
2018-07-11,US1MABE0018,42.70054,-73.16939,0.0
2018-07-12,US1MABE0018,42.70054,-73.16939,0.0
2018-07-13,US1MABE0018,42.70054,-73.16939,0.0
2018-07-14,US1MABE0018,42.70054,-73.16939,0.0
2018-07-15,US1MABE0018,42.70054,-73.16939,5.1
2018-07-16,US1MABE0018,42.70054,-73.16939,0.0
2018-07-17,US1MABE0018,42.70054,-73.16939,17.3
2018-07-18,US1MABE0018,42.70054,-73.16939,30.0
2018-07-19,US1MABE0018,42.70054,-73.16939,0.0
2018-07-20,US1MABE0018,42.70054,-73.16939,0.0
2018-07-21,US1MABE0018,42.70054,-73.16939,0.0
2018-07-22,US1MABE0018,42.70054,-73.16939,0.8
2018-07-23,US1MABE0018,42.70054,-73.16939,19.8
