DATE,STATION,LATITUDE,LONGITUDE,PRCP
2009-12-05,US1NYHM0005,43.873063,-74.632586,0.0
2009-12-06,US1NYHM0005,43.873063,-74.632586,0.8
2009-12-07,US1NYHM0005,43.873063,-74.632586,0.3
2009-12-08,US1NYHM0005,43.873063,-74.632586,1.3
2009-12-09,US1NYHM0005,43.873063,-74.632586,3.8
2009-12-10,US1NYHM0005,43.873063,-74.632586,9.1
2009-12-11,US1NYHM0005,43.873063,-74.632586,7.6
2009-12-12,US1NYHM0005,43.873063,-74.632586,0.0
2009-12-13,US1NYHM0005,43.873063,-74.632586,0.0
2009-12-15,US1NYHM0005,43.873063,-74.632586,
2009-12-16,US1NYHM0005,43.873063,-74.632586,1.3
2009-12-17,US1NYHM0005,43.873063,-74.632586,1.8
2009-12-18,US1NYHM0005,43.873063,-74.632586,0.0
2009-12-19,US1NYHM0005,43.873063,-74.632586,0.0
2009-12-20,US1NYHM0005,43.873063,-74.632586,0.0
2009-12-21,US1NYHM0005,43.873063,-74.632586,0.0
2009-12-22,US1NYHM0005,43.873063,-74.632586,0.0
2009-12-23,US1NYHM0005,43.873063,-74.632586,0.0
2009-12-24,US1NYHM0005,43.873063,-74.632586,2.8
2009-12-27,US1NYHM0005,43.873063,-74.632586,11.9
2009-12-28,US1NYHM0005,43.873063,-74.632586,1.8
2009-12-29,US1NYHM0005,43.873063,-74.632586,6.4
2009-12-30,US1NYHM0005,43.873063,-74.632586,0.0
2009-12-31,US1NYHM0005,43.873063,-74.632586,0.0
2010-01-01,US1NYHM0005,43.873063,-74.632586,22.6
2010-01-02,US1NYHM0005,43.873063,-74.632586,0.0
2010-01-03,US1NYHM0005,43.873063,-74.632586,3.8
2010-01-04,US1NYHM0005,43.873063,-74.632586,0.3
2010-01-05,US1NYHM0005,43.873063,-74.632586,0.0
2010-01-06,US1NYHM0005,43.873063,-74.632586,1.3
2010-01-07,US1NYHM0005,43.873063,-74.632586,0.3
2010-01-08,US1NYHM0005,43.873063,-74.632586,0.0
2010-01-09,US1NYHM0005,43.873063,-74.632586,1.0
2010-01-10,US1NYHM0005,43.873063,-74.632586,0.0
2010-01-11,US1NYHM0005,43.873063,-74.632586,0.3
