,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01373600,1964-06-01,A,0.10477233242
1,USGS,01373600,1964-06-02,A,0.10760401708
2,USGS,01373600,1964-06-03,A,0.12459412504000002
3,USGS,01373600,1964-06-04,A,0.15291097164
4,USGS,01373600,1964-06-05,A,0.11609907105999999
5,USGS,01373600,1964-06-06,A,0.06796043184
6,USGS,01373600,1964-06-07,A,0.16423771028
7,USGS,01373600,1964-06-08,A,1.41584233
8,USGS,01373600,1964-06-09,A,0.7362380116
9,USGS,01373600,1964-06-10,A,0.3114853126
10,USGS,01373600,1964-06-11,A,0.20388129552
11,USGS,01373600,1964-06-12,A,0.1557426563
12,USGS,01373600,1964-06-13,A,0.13592086368
13,USGS,01373600,1964-06-14,A,0.13308917902
14,USGS,01373600,1964-06-15,A,0.11609907105999999
15,USGS,01373600,1964-06-16,A,0.16706939494
16,USGS,01373600,1964-06-17,A,0.12459412504000002
17,USGS,01373600,1964-06-18,A,0.0991089631
18,USGS,01373600,1964-06-19,A,0.0991089631
19,USGS,01373600,1964-06-20,A,0.1132673864
20,USGS,01373600,1964-06-21,A,0.09344559378
21,USGS,01373600,1964-06-22,A,0.08211885514
22,USGS,01373600,1964-06-23,A,0.07928717048
23,USGS,01373600,1964-06-24,A,0.0991089631
24,USGS,01373600,1964-06-25,A,0.25201993474
25,USGS,01373600,1964-06-26,A,0.0991089631
26,USGS,01373600,1964-06-27,A,0.07928717048
27,USGS,01373600,1964-06-28,A,0.06229706252000001
28,USGS,01373600,1964-06-29,A,0.05380200854
29,USGS,01373600,1964-06-30,A,0.05097032388
30,USGS,01373600,1964-07-01,A,0.04530695456
31,USGS,01373600,1964-07-02,A,0.0424752699
32,USGS,01373600,1964-07-03,A,0.03964358524
33,USGS,01373600,1964-07-04,A,0.0424752699
34,USGS,01373600,1964-07-05,A,0.04530695456
35,USGS,01373600,1964-07-06,A,0.03964358524
36,USGS,01373600,1964-07-07,A,0.031148531260000004
37,USGS,01373600,1964-07-08,A,0.05097032388
38,USGS,01373600,1964-07-09,A,0.21520803416
39,USGS,01373600,1964-07-10,A,0.19255455688
40,USGS,01373600,1964-07-11,A,0.09061390912
41,USGS,01373600,1964-07-12,A,0.06512874718
42,USGS,01373600,1964-07-13,A,0.05946537786
43,USGS,01373600,1964-07-14,A,0.07645548582
44,USGS,01373600,1964-07-15,A,0.06229706252000001
45,USGS,01373600,1964-07-16,A,0.05097032388
46,USGS,01373600,1964-07-17,A,0.0424752699
47,USGS,01373600,1964-07-18,A,0.03681190058
48,USGS,01373600,1964-07-19,A,0.03398021592
49,USGS,01373600,1964-07-20,A,0.031148531260000004
50,USGS,01373600,1964-07-21,A,0.031148531260000004
51,USGS,01373600,1964-07-22,A,0.031148531260000004
52,USGS,01373600,1964-07-23,A,0.03964358524
53,USGS,01373600,1964-07-24,A,0.06512874718
54,USGS,01373600,1964-07-25,A,0.05097032388
55,USGS,01373600,1964-07-26,A,0.03964358524
56,USGS,01373600,1964-07-27,A,0.031148531260000004
57,USGS,01373600,1964-07-28,A,0.02548516194
58,USGS,01373600,1964-07-29,A,0.02265347728
59,USGS,01373600,1964-07-30,A,0.01982179262
60,USGS,01373600,1964-07-31,A,0.0141584233
61,USGS,01373600,1964-08-01,A,0.0141584233
62,USGS,01373600,1964-08-02,A,0.0141584233
63,USGS,01373600,1964-08-03,A,0.01132673864
64,USGS,01373600,1964-08-04,A,0.01132673864
65,USGS,01373600,1964-08-05,A,0.0141584233
66,USGS,01373600,1964-08-06,A,0.0141584233
67,USGS,01373600,1964-08-07,A,0.0141584233
68,USGS,01373600,1964-08-08,A,0.00849505398
69,USGS,01373600,1964-08-09,A,0.00849505398
70,USGS,01373600,1964-08-10,A,0.00849505398
71,USGS,01373600,1964-08-11,A,0.00849505398
72,USGS,01373600,1964-08-12,A,0.01699010796
73,USGS,01373600,1964-08-13,A,0.01982179262
74,USGS,01373600,1964-08-14,A,0.01699010796
75,USGS,01373600,1964-08-15,A,0.0141584233
76,USGS,01373600,1964-08-16,A,0.0141584233
77,USGS,01373600,1964-08-17,A,0.01132673864
78,USGS,01373600,1964-08-18,A,0.01132673864
79,USGS,01373600,1964-08-19,A,0.01982179262
80,USGS,01373600,1964-08-20,A,0.01699010796
81,USGS,01373600,1964-08-21,A,0.01132673864
82,USGS,01373600,1964-08-22,A,0.01699010796
83,USGS,01373600,1964-08-23,A,0.01982179262
84,USGS,01373600,1964-08-24,A,0.01699010796
85,USGS,01373600,1964-08-25,A,0.01132673864
86,USGS,01373600,1964-08-26,A,0.01132673864
87,USGS,01373600,1964-08-27,A,0.0141584233
88,USGS,01373600,1964-08-28,A,0.01132673864
89,USGS,01373600,1964-08-29,A,0.00849505398
90,USGS,01373600,1964-08-30,A,0.00566336932
91,USGS,01373600,1964-08-31,A,0.00566336932
92,USGS,01373600,1964-09-01,A,0.00849505398
93,USGS,01373600,1964-09-02,A,0.00849505398
94,USGS,01373600,1964-09-03,A,0.00566336932
95,USGS,01373600,1964-09-04,A,0.00283168466
96,USGS,01373600,1964-09-05,A,0.00283168466
97,USGS,01373600,1964-09-06,A,0.0019821792620000004
98,USGS,01373600,1964-09-07,A,0.0019821792620000004
99,USGS,01373600,1964-09-08,A,0.00141584233
100,USGS,01373600,1964-09-09,A,0.001132673864
101,USGS,01373600,1964-09-10,A,0.001132673864
102,USGS,01373600,1964-09-11,A,0.001699010796
103,USGS,01373600,1964-09-12,A,0.001132673864
104,USGS,01373600,1964-09-13,A,0.00141584233
105,USGS,01373600,1964-09-14,A,0.002265347728
106,USGS,01373600,1964-09-15,A,0.002265347728
107,USGS,01373600,1964-09-16,A,0.0019821792620000004
108,USGS,01373600,1964-09-17,A,0.001699010796
109,USGS,01373600,1964-09-18,A,0.001132673864
110,USGS,01373600,1964-09-19,A,0.000849505398
111,USGS,01373600,1964-09-20,A,0.001699010796
112,USGS,01373600,1964-09-21,A,0.002265347728
113,USGS,01373600,1964-09-22,A,0.002265347728
114,USGS,01373600,1964-09-23,A,0.002548516194
115,USGS,01373600,1964-09-24,A,0.002265347728
116,USGS,01373600,1964-09-25,A,0.00141584233
117,USGS,01373600,1964-09-26,A,0.001132673864
118,USGS,01373600,1964-09-27,A,0.001132673864
119,USGS,01373600,1964-09-28,A,0.001699010796
120,USGS,01373600,1964-09-29,A,0.0283168466
121,USGS,01373600,1964-09-30,A,0.04813863922
122,USGS,01373600,1964-10-01,A,0.01982179262
123,USGS,01373600,1964-10-02,A,0.02265347728
124,USGS,01373600,1964-10-03,A,0.04530695456
125,USGS,01373600,1964-10-04,A,0.02548516194
126,USGS,01373600,1964-10-05,A,0.01699010796
127,USGS,01373600,1964-10-06,A,0.0141584233
