,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01362182,2010-09-30,A,0.9967530003200001
152,USGS,01362182,2011-03-01,A,28.3168466
153,USGS,01362182,2011-03-02,A,24.777240775
154,USGS,01362182,2011-03-03,A:e,20.954466484
155,USGS,01362182,2011-03-04,A:e,19.538624154
156,USGS,01362182,2011-03-05,A,18.6041682162
157,USGS,01362182,2011-03-06,A,49.55448155
158,USGS,01362182,2011-03-07,A,152.91097164
159,USGS,01362182,2011-03-08,A:e,131.956505156
160,USGS,01362182,2011-03-09,A:e,84.66737133400001
161,USGS,01362182,2011-03-10,A,63.996073316
162,USGS,01362182,2011-03-11,A,141.301064534
163,USGS,01362182,2011-03-12,A,132.522842088
164,USGS,01362182,2011-03-13,A,92.596088382
165,USGS,01362182,2011-03-14,A,64.279241782
166,USGS,01362182,2011-03-15,A,50.403986948000004
167,USGS,01362182,2011-03-16,A,45.590123026
168,USGS,01362182,2011-03-17,A,42.4752699
169,USGS,01362182,2011-03-18,A,38.510911376
170,USGS,01362182,2011-03-19,A,34.263384386
171,USGS,01362182,2011-03-20,A,30.299025862
172,USGS,01362182,2011-03-21,A,27.8354602078
173,USGS,01362182,2011-03-22,A,26.4479347244
174,USGS,01362182,2011-03-23,A,23.9843690702
175,USGS,01362182,2011-03-24,A,22.0588235014
176,USGS,01362182,2011-03-25,A,20.246545319
177,USGS,01362182,2011-03-26,A:e,19.255455688
178,USGS,01362182,2011-03-27,A:e,17.556444892000002
179,USGS,01362182,2011-03-28,A,14.866344465000001
180,USGS,01362182,2011-03-29,A,13.3655515952
181,USGS,01362182,2011-03-30,A,12.4310956574
182,USGS,01362182,2011-03-31,A,12.034659805
183,USGS,01362182,2011-04-01,A,12.402778810800001
184,USGS,01362182,2011-04-02,A,12.884165203
185,USGS,01362182,2011-04-03,A,11.893075572
186,USGS,01362182,2011-04-04,A,11.1285207138
187,USGS,01362182,2011-04-05,A,13.4221852884
188,USGS,01362182,2011-04-06,A,16.8202068804
189,USGS,01362182,2011-04-07,A,14.922978158200001
190,USGS,01362182,2011-04-08,A,13.507135828200001
191,USGS,01362182,2011-04-09,A,12.600996737000001
192,USGS,01362182,2011-04-10,A,11.8647587254
193,USGS,01362182,2011-04-11,A,11.5815902594
194,USGS,01362182,2011-04-12,A,12.204560884600001
195,USGS,01362182,2011-04-13,A,14.583175999
196,USGS,01362182,2011-04-14,A,15.0645623912
197,USGS,01362182,2011-04-15,A,12.9407988962
198,USGS,01362182,2011-04-16,A,12.5160461972
199,USGS,01362182,2011-04-17,A,37.378237512
200,USGS,01362182,2011-04-18,A,35.39605825
201,USGS,01362182,2011-04-19,A,30.865362794
202,USGS,01362182,2011-04-20,A,29.449520464000003
203,USGS,01362182,2011-04-21,A,25.0037755478
204,USGS,01362182,2011-04-22,A,21.2093181034
205,USGS,01362182,2011-04-23,A,21.4641697228
206,USGS,01362182,2011-04-24,A,21.7473381888
207,USGS,01362182,2011-04-25,A,20.0483273928
208,USGS,01362182,2011-04-26,A,20.133277932600002
209,USGS,01362182,2011-04-27,A,23.5596163712
210,USGS,01362182,2011-04-28,A,25.060409241000002
211,USGS,01362182,2011-04-29,A,27.6938759748
212,USGS,01362182,2011-04-30,A,23.644566911000002
213,USGS,01362182,2011-05-01,A,20.6996148646
214,USGS,01362182,2011-05-02,A,18.717435602600002
215,USGS,01362182,2011-05-03,A,17.6697122784
216,USGS,01362182,2011-05-04,A,20.0766442394
217,USGS,01362182,2011-05-05,A,21.520803416
218,USGS,01362182,2011-05-06,A,16.9334742668
219,USGS,01362182,2011-05-07,A,15.8008004028
220,USGS,01362182,2011-05-08,A,14.8097107718
221,USGS,01362182,2011-05-09,A,13.7903042942
