,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01374440,1960-10-01,A,0.6796043184
1,USGS,01374440,1960-10-02,A,0.5946537786
2,USGS,01374440,1960-10-03,A,0.566336932
3,USGS,01374440,1960-10-04,A,0.4813863922
4,USGS,01374440,1960-10-05,A,0.4530695456
5,USGS,01374440,1960-10-06,A,0.424752699
6,USGS,01374440,1960-10-07,A,0.3964358524
7,USGS,01374440,1960-10-08,A,0.3681190058
8,USGS,01374440,1960-10-09,A,0.3681190058
9,USGS,01374440,1960-10-10,A,0.3964358524
10,USGS,01374440,1960-10-11,A,0.3398021592
11,USGS,01374440,1960-10-12,A,0.27750509668
12,USGS,01374440,1960-10-13,A,0.26617835804
13,USGS,01374440,1960-10-14,A,0.23219814211999998
14,USGS,01374440,1960-10-15,A,0.22370308814
15,USGS,01374440,1960-10-16,A,0.27750509668
16,USGS,01374440,1960-10-17,A,0.3681190058
17,USGS,01374440,1960-10-18,A,0.26617835804
18,USGS,01374440,1960-10-19,A,0.26617835804
19,USGS,01374440,1960-10-20,A,1.0760401708
20,USGS,01374440,1960-10-21,A,0.6512874718
21,USGS,01374440,1960-10-22,A,0.3964358524
22,USGS,01374440,1960-10-23,A,0.3114853126
23,USGS,01374440,1960-10-24,A,0.3114853126
24,USGS,01374440,1960-10-25,A,0.3681190058
25,USGS,01374440,1960-10-26,A,0.3114853126
26,USGS,01374440,1960-10-27,A,0.26617835804
27,USGS,01374440,1960-10-28,A,0.2548516194
28,USGS,01374440,1960-10-29,A,0.283168466
29,USGS,01374440,1960-10-30,A,0.26617835804
30,USGS,01374440,1960-10-31,A,0.27750509668
31,USGS,01374440,1960-11-01,A,0.8778222446
32,USGS,01374440,1960-11-02,A,0.6796043184
33,USGS,01374440,1960-11-03,A,0.4813863922
34,USGS,01374440,1960-11-04,A,0.424752699
35,USGS,01374440,1960-11-05,A,0.3398021592
36,USGS,01374440,1960-11-06,A,0.3398021592
37,USGS,01374440,1960-11-07,A,0.3114853126
38,USGS,01374440,1960-11-08,A,0.26617835804
39,USGS,01374440,1960-11-09,A,0.2548516194
40,USGS,01374440,1960-11-10,A,0.991089631
41,USGS,01374440,1960-11-11,A,0.8211885514
42,USGS,01374440,1960-11-12,A,0.6229706252
43,USGS,01374440,1960-11-13,A,0.5380200854
44,USGS,01374440,1960-11-14,A,0.4813863922
45,USGS,01374440,1960-11-15,A,0.4530695456
46,USGS,01374440,1960-11-16,A,0.4530695456
47,USGS,01374440,1960-11-17,A,0.4813863922
48,USGS,01374440,1960-11-18,A,0.4813863922
49,USGS,01374440,1960-11-19,A,0.424752699
50,USGS,01374440,1960-11-20,A,0.3964358524
51,USGS,01374440,1960-11-21,A,0.424752699
52,USGS,01374440,1960-11-22,A,0.3964358524
53,USGS,01374440,1960-11-23,A,0.424752699
54,USGS,01374440,1960-11-24,A,0.3681190058
55,USGS,01374440,1960-11-25,A,0.3398021592
56,USGS,01374440,1960-11-26,A,0.3398021592
57,USGS,01374440,1960-11-27,A,0.3398021592
58,USGS,01374440,1960-11-28,A,0.3398021592
59,USGS,01374440,1960-11-29,A,0.8211885514
60,USGS,01374440,1960-11-30,A,1.8972287222
61,USGS,01374440,1960-12-01,A,0.9344559378
62,USGS,01374440,1960-12-02,A,0.7362380116
63,USGS,01374440,1960-12-03,A,0.707921165
64,USGS,01374440,1960-12-04,A,0.6796043184
65,USGS,01374440,1960-12-05,A,0.6512874718
66,USGS,01374440,1960-12-06,A,0.6229706252
67,USGS,01374440,1960-12-07,A,0.566336932
68,USGS,01374440,1960-12-08,A,0.5097032388
69,USGS,01374440,1960-12-09,A,0.424752699
70,USGS,01374440,1960-12-10,A,0.3681190058
71,USGS,01374440,1960-12-11,A,0.3114853126
72,USGS,01374440,1960-12-12,A,0.2548516194
73,USGS,01374440,1960-12-13,A,0.3681190058
74,USGS,01374440,1960-12-14,A,0.3964358524
75,USGS,01374440,1960-12-15,A,0.5097032388
76,USGS,01374440,1960-12-16,A,0.4813863922
77,USGS,01374440,1960-12-17,A,0.4530695456
78,USGS,01374440,1960-12-18,A,0.424752699
79,USGS,01374440,1960-12-19,A,0.3681190058
80,USGS,01374440,1960-12-20,A,0.3398021592
81,USGS,01374440,1960-12-21,A,0.3398021592
82,USGS,01374440,1960-12-22,A,1.3025749436
83,USGS,01374440,1960-12-23,A,1.0194064776
84,USGS,01374440,1960-12-24,A,0.849505398
85,USGS,01374440,1960-12-25,A,0.707921165
86,USGS,01374440,1960-12-26,A,0.6796043184
87,USGS,01374440,1960-12-27,A,0.6796043184
88,USGS,01374440,1960-12-28,A,0.566336932
89,USGS,01374440,1960-12-29,A,0.6229706252
90,USGS,01374440,1960-12-30,A,0.6512874718
91,USGS,01374440,1960-12-31,A,0.6229706252
92,USGS,01374440,1961-01-01,A,1.5857434096
93,USGS,01374440,1961-01-02,A,1.9255455688
94,USGS,01374440,1961-01-03,A,1.3592086368
95,USGS,01374440,1961-01-04,A,1.1043570174
96,USGS,01374440,1961-01-05,A,0.9627727844
97,USGS,01374440,1961-01-06,A,0.9061390912
98,USGS,01374440,1961-01-07,A,0.9061390912
99,USGS,01374440,1961-01-08,A,0.9344559378
100,USGS,01374440,1961-01-09,A,0.849505398
101,USGS,01374440,1961-01-10,A,0.7362380116
102,USGS,01374440,1961-01-11,A,0.6512874718
103,USGS,01374440,1961-01-12,A,0.6796043184
104,USGS,01374440,1961-01-13,A,0.6512874718
105,USGS,01374440,1961-01-14,A,0.6229706252
106,USGS,01374440,1961-01-15,A,0.6796043184
107,USGS,01374440,1961-01-16,A,0.7645548582
108,USGS,01374440,1961-01-17,A,0.707921165
109,USGS,01374440,1961-01-18,A,0.6796043184
110,USGS,01374440,1961-01-19,A,0.6796043184
111,USGS,01374440,1961-01-20,A,0.566336932
112,USGS,01374440,1961-01-21,A,0.5380200854
113,USGS,01374440,1961-01-22,A,0.5097032388
114,USGS,01374440,1961-01-23,A,0.4813863922
115,USGS,01374440,1961-01-24,A,0.4530695456
116,USGS,01374440,1961-01-25,A,0.424752699
117,USGS,01374440,1961-01-26,A,0.3964358524
