,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,0134277123,2011-12-19,A,0.009627727844000001
1,USGS,0134277123,2011-12-20,A,0.009344559378
2,USGS,0134277123,2011-12-21,A,0.011893075572
3,USGS,0134277123,2011-12-22,A,0.018122781824
4,USGS,0134277123,2011-12-23,A,0.0141584233
5,USGS,0134277123,2011-12-24,A,0.011043570174000001
6,USGS,0134277123,2011-12-25,A,0.010477233242
7,USGS,0134277123,2011-12-26,A,0.010194064776
8,USGS,0134277123,2011-12-27,A,0.010760401708
9,USGS,0134277123,2011-12-28,A:e,0.010760401708
10,USGS,0134277123,2011-12-29,A,0.01132673864
11,USGS,0134277123,2011-12-30,A,0.010477233242
12,USGS,0134277123,2011-12-31,A,0.01132673864
13,USGS,0134277123,2012-01-01,A:e,0.010194064776
14,USGS,0134277123,2012-01-02,A:e,0.00991089631
15,USGS,0134277123,2012-01-03,A,0.00991089631
16,USGS,0134277123,2012-01-04,A,0.008778222446
17,USGS,0134277123,2012-01-05,A,0.00849505398
18,USGS,0134277123,2012-01-06,A,0.008211885514
19,USGS,0134277123,2012-01-07,A,0.008211885514
20,USGS,0134277123,2012-01-08,A,0.007362380116
21,USGS,0134277123,2012-01-09,A,0.006796043184
22,USGS,0134277123,2012-01-10,A,0.006796043184
23,USGS,0134277123,2012-01-11,A,0.006796043184
24,USGS,0134277123,2012-01-12,A,0.006796043184
25,USGS,0134277123,2012-01-13,A:e,0.006796043184
26,USGS,0134277123,2012-01-14,A,0.00707921165
27,USGS,0134277123,2012-01-15,A,0.0062297062520000005
28,USGS,0134277123,2012-01-16,A:e,0.0076455485820000006
29,USGS,0134277123,2012-01-17,A:e,0.00707921165
30,USGS,0134277123,2012-01-18,A:e,0.006796043184
31,USGS,0134277123,2012-01-19,A:e,0.006796043184
32,USGS,0134277123,2012-01-20,A:e,0.006512874718000001
33,USGS,0134277123,2012-01-21,A:e,0.00707921165
34,USGS,0134277123,2012-01-22,A:e,0.008211885514
35,USGS,0134277123,2012-01-23,A:e,0.008778222446
36,USGS,0134277123,2012-01-24,A,0.023786151144
37,USGS,0134277123,2012-01-25,A,0.018972287222000003
38,USGS,0134277123,2012-01-26,A,0.018122781824
39,USGS,0134277123,2012-01-27,A,0.03681190058
40,USGS,0134277123,2012-01-28,A,0.03398021592
41,USGS,0134277123,2012-01-29,A,0.02406931961
42,USGS,0134277123,2012-01-30,A:e,0.025768330406
43,USGS,0134277123,2012-01-31,A,0.020388129552
44,USGS,0134277123,2012-02-01,A,0.024635656542
45,USGS,0134277123,2012-02-02,A:e,0.011609907106
46,USGS,0134277123,2012-02-03,A:e,0.009344559378
47,USGS,0134277123,2012-02-04,A:e,0.00849505398
48,USGS,0134277123,2012-02-05,A:e,0.007362380116
49,USGS,0134277123,2012-02-06,A:e,0.006796043184
50,USGS,0134277123,2012-02-07,A:e,0.006512874718000001
51,USGS,0134277123,2012-02-08,A:e,0.0062297062520000005
52,USGS,0134277123,2012-02-09,A:e,0.005946537786
53,USGS,0134277123,2012-02-10,A:e,0.005946537786
54,USGS,0134277123,2012-02-11,A:e,0.005946537786
55,USGS,0134277123,2012-02-12,A:e,0.005946537786
56,USGS,0134277123,2012-02-13,A:e,0.0062297062520000005
57,USGS,0134277123,2012-02-14,A:e,0.00566336932
58,USGS,0134277123,2012-02-15,A:e,0.005380200854
59,USGS,0134277123,2012-02-16,A:e,0.005097032388
60,USGS,0134277123,2012-02-17,A:e,0.004530695456
61,USGS,0134277123,2012-02-18,A:e,0.004530695456
62,USGS,0134277123,2012-02-19,A:e,0.004530695456
63,USGS,0134277123,2012-02-20,A:e,0.004530695456
64,USGS,0134277123,2012-02-21,A:e,0.0048138639220000005
65,USGS,0134277123,2012-02-22,A:e,0.004530695456
66,USGS,0134277123,2012-02-23,A:e,0.004530695456
67,USGS,0134277123,2012-02-24,A:e,0.004530695456
68,USGS,0134277123,2012-02-25,A:e,0.004530695456
69,USGS,0134277123,2012-02-26,A:e,0.004530695456
70,USGS,0134277123,2012-02-27,A:e,0.004530695456
71,USGS,0134277123,2012-02-28,A:e,0.004530695456
72,USGS,0134277123,2012-02-29,A:e,0.005097032388
73,USGS,0134277123,2012-03-01,A:e,0.00566336932
74,USGS,0134277123,2012-03-02,A:e,0.005380200854
75,USGS,0134277123,2012-03-03,A:e,0.0048138639220000005
76,USGS,0134277123,2012-03-04,A:e,0.0048138639220000005
77,USGS,0134277123,2012-03-05,A,0.014724760232
78,USGS,0134277123,2012-03-06,A,0.014441591766000001
79,USGS,0134277123,2012-03-07,A,0.015857434096000003
80,USGS,0134277123,2012-03-08,A,0.026617835803999998
81,USGS,0134277123,2012-03-09,A,0.033697047454
82,USGS,0134277123,2012-03-10,A,0.022370308814
83,USGS,0134277123,2012-03-11,A,0.019538624153999998
84,USGS,0134277123,2012-03-12,A,0.021520803416
85,USGS,0134277123,2012-03-13,A,0.031714868192000006
86,USGS,0134277123,2012-03-14,A,0.032281205124
87,USGS,0134277123,2012-03-15,A,0.027750509668
88,USGS,0134277123,2012-03-16,A,0.035112889784
89,USGS,0134277123,2012-03-17,A,0.03681190058
90,USGS,0134277123,2012-03-18,A,0.03822774291
91,USGS,0134277123,2012-03-19,A,0.040493090638
92,USGS,0134277123,2012-03-20,A,0.039360416774
93,USGS,0134277123,2012-03-21,A,0.035112889784
94,USGS,0134277123,2012-03-22,A,0.031431699726000004
95,USGS,0134277123,2012-03-23,A,0.02690100427
96,USGS,0134277123,2012-03-24,A,0.022370308814
97,USGS,0134277123,2012-03-25,A,0.021803971882000003
98,USGS,0134277123,2012-03-26,A,0.019538624153999998
99,USGS,0134277123,2012-03-27,A,0.017839613358000002
100,USGS,0134277123,2012-03-28,A,0.019255455688000002
101,USGS,0134277123,2012-03-29,A,0.019255455688000002
102,USGS,0134277123,2012-03-30,A,0.017273276426
103,USGS,0134277123,2012-03-31,A,0.016706939494
104,USGS,0134277123,2012-04-01,A,0.016423771028
105,USGS,0134277123,2012-04-02,A,0.016140602562
106,USGS,0134277123,2012-04-03,A,0.015574265630000002
107,USGS,0134277123,2012-04-04,A,0.015574265630000002
108,USGS,0134277123,2012-04-05,A,0.015007928698000002
109,USGS,0134277123,2012-04-06,A,0.014441591766000001
110,USGS,0134277123,2012-04-07,A,0.0141584233
111,USGS,0134277123,2012-04-08,A,0.013875254834
112,USGS,0134277123,2012-04-09,A,0.013592086368
113,USGS,0134277123,2012-04-10,A,0.015007928698000002
114,USGS,0134277123,2012-04-11,A,0.01699010796
115,USGS,0134277123,2012-04-12,A,0.01699010796
116,USGS,0134277123,2012-04-13,A,0.015291097164000001
117,USGS,0134277123,2012-04-14,A,0.013875254834
118,USGS,0134277123,2012-04-15,A,0.0141584233
119,USGS,0134277123,2012-04-16,A,0.015007928698000002
120,USGS,0134277123,2012-04-17,A,0.013308917901999999
121,USGS,0134277123,2012-04-18,A,0.013025749436000001
122,USGS,0134277123,2012-04-19,A,0.013025749436000001
123,USGS,0134277123,2012-04-20,A,0.013025749436000001
124,USGS,0134277123,2012-04-21,A,0.013875254834
125,USGS,0134277123,2012-04-22,A,0.017839613358000002
126,USGS,0134277123,2012-04-23,A,0.027184172736
127,USGS,0134277123,2012-04-24,A,0.022936645746000003
128,USGS,0134277123,2012-04-25,A,0.020388129552
129,USGS,0134277123,2012-04-26,A,0.019538624153999998
130,USGS,0134277123,2012-04-27,A,0.01982179262
131,USGS,0134277123,2012-04-28,A,0.017273276426
132,USGS,0134277123,2012-04-29,A,0.016140602562
133,USGS,0134277123,2012-04-30,A,0.015007928698000002
134,USGS,0134277123,2012-05-01,A,0.017839613358000002
135,USGS,0134277123,2012-05-02,A,0.016140602562
136,USGS,0134277123,2012-05-03,A,0.01699010796
137,USGS,0134277123,2012-05-04,A,0.016706939494
138,USGS,0134277123,2012-05-05,A,0.015291097164000001
139,USGS,0134277123,2012-05-06,A,0.012176244038
140,USGS,0134277123,2012-05-07,A,0.007362380116
141,USGS,0134277123,2012-05-08,A,0.01840595029
