,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01365505,2018-09-13,A:e,0.000283168466
1,USGS,01365505,2018-09-14,A:e,0.0
2,USGS,01365505,2018-09-15,A:e,0.0
3,USGS,01365505,2018-09-16,A:e,0.0048138639220000005
4,USGS,01365505,2018-09-17,A:e,0.003964358524000001
5,USGS,01365505,2018-09-18,A:e,0.000283168466
6,USGS,01365505,2018-09-19,A:e,0.0
7,USGS,01365505,2018-09-20,A:e,0.0
8,USGS,01365505,2018-09-21,A:e,0.0
9,USGS,01365505,2018-09-22,A:e,0.000283168466
10,USGS,01365505,2018-09-23,A:e,0.013025749436000001
11,USGS,01365505,2018-09-24,A:e,0.019255455688000002
12,USGS,01365505,2018-09-25,A:e,0.003681190058
13,USGS,01365505,2018-09-26,A:e,0.0
14,USGS,01365505,2018-09-27,A:e,0.0
15,USGS,01365505,2018-09-28,A:e,0.0
16,USGS,01365505,2018-09-29,A:e,0.000566336932
17,USGS,01365505,2018-09-30,A:e,0.015007928698000002
18,USGS,01365505,2018-10-01,A:e,0.003964358524000001
19,USGS,01365505,2018-10-02,A:e,0.0076455485820000006
20,USGS,01365505,2018-10-03,A:e,0.0
21,USGS,01365505,2018-10-04,A:e,0.000283168466
22,USGS,01365505,2018-10-05,A:e,0.09627727844
23,USGS,01365505,2018-10-06,A:e,0.003964358524000001
24,USGS,01365505,2018-10-07,A:e,0.00141584233
25,USGS,01365505,2018-10-08,A:e,0.002548516194
26,USGS,01365505,2018-10-09,A:e,0.0062297062520000005
27,USGS,01365505,2018-10-10,A:e,0.005097032388
28,USGS,01365505,2018-10-11,A:e,0.093162425314
29,USGS,01365505,2018-10-12,A:e,0.001699010796
30,USGS,01365505,2018-10-13,A:e,0.040209922172
31,USGS,01365505,2018-10-14,A:e,0.013308917901999999
32,USGS,01365505,2018-10-15,A:e,0.01274258097
33,USGS,01365505,2018-10-16,A:e,0.007928717048000002
34,USGS,01365505,2018-10-17,A:e,0.00283168466
35,USGS,01365505,2018-10-18,A:e,0.005380200854
36,USGS,01365505,2018-10-19,A:e,0.012176244038
37,USGS,01365505,2018-10-20,A:e,0.007362380116
38,USGS,01365505,2018-10-21,A:e,0.000849505398
39,USGS,01365505,2018-10-22,A:e,0.23757834297400002
40,USGS,01365505,2018-10-23,A:e,0.40209922172
41,USGS,01365505,2018-10-24,A:e,2.4125953303200003
42,USGS,01365505,2018-10-25,A:e,0.3398021592
43,USGS,01365505,2018-10-26,A:e,2.9449520464
44,USGS,01365505,2018-10-27,A:e,0.3114853126
45,USGS,01365505,2018-10-28,A:e,0.30299025862
46,USGS,01365505,2018-10-29,A:e,0.30865362794
47,USGS,01365505,2018-10-30,A:e,0.30015857396
48,USGS,01365505,2018-10-31,A:e,0.0
49,USGS,01365505,2018-11-01,A:e,0.0
50,USGS,01365505,2018-11-02,A:e,0.0
51,USGS,01365505,2018-11-03,A:e,0.052669334676000004
52,USGS,01365505,2018-11-04,A:e,0.11524956566200001
53,USGS,01365505,2018-11-05,A:e,0.26476251571
54,USGS,01365505,2018-11-06,A:e,0.6880993723800001
55,USGS,01365505,2018-11-07,A:e,6.1447557122
56,USGS,01365505,2018-11-08,A:e,0.7390696962600001
57,USGS,01365505,2018-11-09,A:e,0.71924790364
58,USGS,01365505,2018-11-10,A:e,0.53518840074
59,USGS,01365505,2018-11-11,A:e,0.75889148888
60,USGS,01365505,2018-11-12,A:e,0.78720833548
61,USGS,01365505,2018-11-13,A:e,0.62863399452
62,USGS,01365505,2018-11-14,A:e,0.74190138092
63,USGS,01365505,2018-11-15,A:e,0.81552518208
64,USGS,01365505,2018-11-16,A:e,0.7957033894600001
