,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01374480,1960-10-01,A,0.9061390912
1,USGS,01374480,1960-10-02,A,0.849505398
2,USGS,01374480,1960-10-03,A,1.9255455688
3,USGS,01374480,1960-10-04,A,3.0299025862
4,USGS,01374480,1960-10-05,A,2.7184172736
5,USGS,01374480,1960-10-06,A,2.406931961
6,USGS,01374480,1960-10-07,A,2.2936645746
7,USGS,01374480,1960-10-08,A,2.2370308814
8,USGS,01374480,1960-10-09,A,2.2087140348
9,USGS,01374480,1960-10-10,A,2.2370308814
10,USGS,01374480,1960-10-11,A,2.2936645746
11,USGS,01374480,1960-10-12,A,2.2087140348
12,USGS,01374480,1960-10-13,A,2.123763495
13,USGS,01374480,1960-10-14,A,2.0671298018
14,USGS,01374480,1960-10-15,A,2.0104961086
15,USGS,01374480,1960-10-16,A,2.123763495
16,USGS,01374480,1960-10-17,A,2.2936645746
17,USGS,01374480,1960-10-18,A,1.2176244038
18,USGS,01374480,1960-10-19,A,0.3964358524
19,USGS,01374480,1960-10-20,A,0.849505398
20,USGS,01374480,1960-10-21,A,0.707921165
21,USGS,01374480,1960-10-22,A,0.4813863922
22,USGS,01374480,1960-10-23,A,0.3398021592
23,USGS,01374480,1960-10-24,A,0.3398021592
24,USGS,01374480,1960-10-25,A,0.3398021592
25,USGS,01374480,1960-10-26,A,0.3114853126
26,USGS,01374480,1960-10-27,A,0.283168466
27,USGS,01374480,1960-10-28,A,0.26051498872
28,USGS,01374480,1960-10-29,A,0.27750509668
29,USGS,01374480,1960-10-30,A,0.26051498872
30,USGS,01374480,1960-10-31,A,0.26051498872
31,USGS,01374480,1960-11-01,A,0.6512874718
32,USGS,01374480,1960-11-02,A,0.6229706252
33,USGS,01374480,1960-11-03,A,0.5097032388
34,USGS,01374480,1960-11-04,A,0.4530695456
35,USGS,01374480,1960-11-05,A,0.3964358524
36,USGS,01374480,1960-11-06,A,0.3398021592
37,USGS,01374480,1960-11-07,A,0.3114853126
38,USGS,01374480,1960-11-08,A,0.27750509668
39,USGS,01374480,1960-11-09,A,0.26051498872
40,USGS,01374480,1960-11-10,A,0.8211885514
41,USGS,01374480,1960-11-11,A,0.7928717048
42,USGS,01374480,1960-11-12,A,0.5946537786
43,USGS,01374480,1960-11-13,A,0.4813863922
44,USGS,01374480,1960-11-14,A,0.424752699
45,USGS,01374480,1960-11-15,A,0.3964358524
46,USGS,01374480,1960-11-16,A,0.3964358524
47,USGS,01374480,1960-11-17,A,0.8211885514
48,USGS,01374480,1960-11-18,A,1.982179262
49,USGS,01374480,1960-11-19,A,1.9255455688
50,USGS,01374480,1960-11-20,A,1.8122781824
51,USGS,01374480,1960-11-21,A,0.991089631
52,USGS,01374480,1960-11-22,A,0.283168466
53,USGS,01374480,1960-11-23,A,0.283168466
54,USGS,01374480,1960-11-24,A,0.283168466
55,USGS,01374480,1960-11-25,A,0.27750509668
56,USGS,01374480,1960-11-26,A,0.26051498872
57,USGS,01374480,1960-11-27,A,0.27750509668
58,USGS,01374480,1960-11-28,A,0.27750509668
59,USGS,01374480,1960-11-29,A,0.6512874718
60,USGS,01374480,1960-11-30,A,1.2742580970000001
61,USGS,01374480,1960-12-01,A,0.7645548582
62,USGS,01374480,1960-12-02,A,0.5097032388
63,USGS,01374480,1960-12-03,A,0.4530695456
64,USGS,01374480,1960-12-04,A,0.3964358524
65,USGS,01374480,1960-12-05,A,0.3964358524
66,USGS,01374480,1960-12-06,A,0.3964358524
67,USGS,01374480,1960-12-07,A,0.3964358524
68,USGS,01374480,1960-12-08,A,0.3398021592
69,USGS,01374480,1960-12-09,A,0.26617835804
70,USGS,01374480,1960-12-10,A,0.24352488076
71,USGS,01374480,1960-12-11,A,0.21520803416
72,USGS,01374480,1960-12-12,A,0.1982179262
73,USGS,01374480,1960-12-13,A,0.1982179262
74,USGS,01374480,1960-12-14,A,0.1982179262
75,USGS,01374480,1960-12-15,A,0.21520803416
