,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01351298,2017-11-22,A,1.69334742668
1,USGS,01351298,2017-11-23,A,1.61689194086
2,USGS,01351298,2017-11-24,A,1.45548591524
3,USGS,01351298,2017-11-25,A,1.36204032146
4,USGS,01351298,2017-11-26,A,1.3195650515600001
5,USGS,01351298,2017-11-27,A,1.29691157428
6,USGS,01351298,2017-11-28,A,1.16665407992
7,USGS,01351298,2017-11-29,A,1.17231744924
8,USGS,01351298,2017-11-30,A,1.0477233242000001
9,USGS,01351298,2017-12-01,A,1.43849580728
10,USGS,01351298,2017-12-02,A,1.2827531509799999
11,USGS,01351298,2017-12-03,A,1.1524956566200002
12,USGS,01351298,2017-12-04,A,1.02223816226
13,USGS,01351298,2017-12-05,A,1.0817035401200001
14,USGS,01351298,2017-12-06,A,3.6245563648
15,USGS,01351298,2017-12-07,A,2.68160537302
16,USGS,01351298,2017-12-08,A,2.0104961086
17,USGS,01351298,2017-12-09,A,1.7160009039600002
18,USGS,01351298,2017-12-10,A,1.73015932726
19,USGS,01351298,2017-12-11,A,1.57724835562
20,USGS,01351298,2017-12-12,A:e,1.46114928456
21,USGS,01351298,2017-12-13,A:e,1.4356641226200002
22,USGS,01351298,2017-12-14,A:e,1.49512950048
23,USGS,01351298,2017-12-15,A:e,1.40734727602
24,USGS,01351298,2017-12-16,A:e,1.29124820496
25,USGS,01351298,2017-12-17,A:e,1.4583175999
26,USGS,01351298,2017-12-18,A,1.7358226965799999
27,USGS,01351298,2017-12-19,A,2.8883183532
28,USGS,01351298,2017-12-20,A,4.105942757
29,USGS,01351298,2017-12-21,A,3.0865362794
30,USGS,01351298,2017-12-22,A,2.45507060022
31,USGS,01351298,2017-12-23,A,3.3130710522
32,USGS,01351298,2017-12-24,A,4.530695456
33,USGS,01351298,2017-12-25,A,3.9926753706
34,USGS,01351298,2017-12-26,A,3.2847542056
35,USGS,01351298,2017-12-27,A,2.9449520464
36,USGS,01351298,2017-12-28,A,3.1998036658
37,USGS,01351298,2017-12-29,A,3.3413878988
38,USGS,01351298,2017-12-30,A,3.5112889784
39,USGS,01351298,2017-12-31,A,3.7095069046
40,USGS,01351298,2018-01-01,A,3.5962395182
41,USGS,01351298,2018-01-02,A:e,3.539605825
42,USGS,01351298,2018-01-03,A:e,3.5112889784
43,USGS,01351298,2018-01-04,A:e,3.4829721318
44,USGS,01351298,2018-01-05,A:e,3.4829721318
45,USGS,01351298,2018-01-06,A:e,3.4546552852000003
46,USGS,01351298,2018-01-07,A:e,3.4263384386
47,USGS,01351298,2018-01-08,A:e,3.398021592
48,USGS,01351298,2018-01-09,A:e,3.398021592
49,USGS,01351298,2018-01-10,A:e,3.398021592
50,USGS,01351298,2018-01-11,A:e,4.6156459958000005
51,USGS,01351298,2018-01-12,A:e,18.1510986706
52,USGS,01351298,2018-01-13,A,28.883183532
53,USGS,01351298,2018-01-14,A,9.4578267644
54,USGS,01351298,2018-01-15,A:e,5.7200030132
55,USGS,01351298,2018-01-16,A:e,5.2102997744
56,USGS,01351298,2018-01-17,A:e,4.672279689
57,USGS,01351298,2018-01-18,A:e,4.5023786094
58,USGS,01351298,2018-01-19,A:e,4.4740617628
59,USGS,01351298,2018-01-20,A:e,4.3607943764
60,USGS,01351298,2018-01-21,A:e,3.8794079842
61,USGS,01351298,2018-01-22,A,3.6528732114
62,USGS,01351298,2018-01-23,A,19.4253567676
63,USGS,01351298,2018-01-24,A,17.3582269658
64,USGS,01351298,2018-01-25,A,7.6172317354
65,USGS,01351298,2018-01-26,A,5.550101933600001
66,USGS,01351298,2018-01-27,A,5.8615872462
67,USGS,01351298,2018-01-28,A,8.4384202868
68,USGS,01351298,2018-01-29,A,6.1164388656
69,USGS,01351298,2018-01-30,A,4.8421807686000005
70,USGS,01351298,2018-01-31,A,3.8794079842
71,USGS,01351298,2018-02-01,A,3.822774291
72,USGS,01351298,2018-02-02,A,3.4263384386
73,USGS,01351298,2018-02-03,A,3.2847542056
74,USGS,01351298,2018-02-04,A,3.398021592
75,USGS,01351298,2018-02-05,A:e,3.1998036658
76,USGS,01351298,2018-02-06,A:e,2.8600015066
77,USGS,01351298,2018-02-07,A:e,2.9449520464
78,USGS,01351298,2018-02-08,A:e,3.2281205124000003
79,USGS,01351298,2018-02-09,A:e,3.3413878988
80,USGS,01351298,2018-02-10,A:e,3.5962395182
81,USGS,01351298,2018-02-11,A:e,5.9182209394
82,USGS,01351298,2018-02-12,A:e,9.4011930712
83,USGS,01351298,2018-02-13,A,6.4845578714
84,USGS,01351298,2018-02-14,A,5.4085177006
85,USGS,01351298,2018-02-15,A,14.0734727602
86,USGS,01351298,2018-02-16,A,27.8354602078
87,USGS,01351298,2018-02-17,A,12.855848356400001
88,USGS,01351298,2018-02-18,A,8.7499055994
89,USGS,01351298,2018-02-19,A,10.3073321624
90,USGS,01351298,2018-02-20,A,31.148531260000002
91,USGS,01351298,2018-02-21,A,23.1631805188
92,USGS,01351298,2018-02-22,A,14.9512950048
93,USGS,01351298,2018-02-23,A,12.7142641234
94,USGS,01351298,2018-02-24,A,21.9738729616
95,USGS,01351298,2018-02-25,A,24.0976364566
96,USGS,01351298,2018-02-26,A,16.7918900338
97,USGS,01351298,2018-02-27,A,11.4400060264
