,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01349858,1976-05-06,A,0.001699010796
1,USGS,01349858,1976-05-07,A,0.00141584233
2,USGS,01349858,1976-05-08,A,0.00141584233
3,USGS,01349858,1976-05-09,A,0.001132673864
4,USGS,01349858,1976-05-10,A,0.000849505398
5,USGS,01349858,1976-05-11,A,0.000849505398
6,USGS,01349858,1976-05-12,A,0.14441591766
7,USGS,01349858,1976-05-13,A,0.009344559378
8,USGS,01349858,1976-05-14,A,0.00283168466
9,USGS,01349858,1976-05-15,A,0.0019821792620000004
10,USGS,01349858,1976-05-16,A,0.00141584233
11,USGS,01349858,1976-05-17,A,0.001699010796
12,USGS,01349858,1976-05-18,A,0.003964358524000001
13,USGS,01349858,1976-05-19,A,0.06229706252000001
14,USGS,01349858,1976-05-20,A,0.3114853126
15,USGS,01349858,1976-05-21,A,0.18122781824
16,USGS,01349858,1976-05-22,A,0.06796043184
17,USGS,01349858,1976-05-23,A,0.031148531260000004
18,USGS,01349858,1976-05-24,A,0.005946537786
19,USGS,01349858,1976-05-25,A,0.00283168466
20,USGS,01349858,1976-05-26,A,0.18972287222
21,USGS,01349858,1976-05-27,A,0.3964358524
22,USGS,01349858,1976-05-28,A,0.3114853126
23,USGS,01349858,1976-05-29,A,0.26617835804
24,USGS,01349858,1976-05-30,A,0.2265347728
25,USGS,01349858,1976-05-31,A,0.2123763495
26,USGS,01349858,1976-06-01,A,0.18972287222
27,USGS,01349858,1976-06-02,A,0.23786151144
28,USGS,01349858,1976-06-03,A,0.18122781824
29,USGS,01349858,1976-06-04,A,0.1557426563
30,USGS,01349858,1976-06-05,A,0.13308917902
31,USGS,01349858,1976-06-06,A,0.12176244038
32,USGS,01349858,1976-06-07,A,0.18122781824
33,USGS,01349858,1976-06-08,A,0.13308917902
34,USGS,01349858,1976-06-09,A,0.09627727844
35,USGS,01349858,1976-06-10,A,0.08778222446
36,USGS,01349858,1976-06-11,A,0.07362380116
37,USGS,01349858,1976-06-12,A,0.06796043184
38,USGS,01349858,1976-06-13,A,0.0566336932
39,USGS,01349858,1976-06-14,A,0.05380200854
40,USGS,01349858,1976-06-15,A,0.07362380116
