,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01318000,1908-10-01,A,23.1631805188
1,USGS,01318000,1908-10-02,A,21.23763495
2,USGS,01318000,1908-10-03,A,24.4657554624
3,USGS,01318000,1908-10-04,A,25.824964099200002
4,USGS,01318000,1908-10-05,A,22.4835762004
5,USGS,01318000,1908-10-06,A,21.23763495
6,USGS,01318000,1908-10-07,A,21.23763495
7,USGS,01318000,1908-10-08,A,20.104961086
8,USGS,01318000,1908-10-09,A,21.520803416
9,USGS,01318000,1908-10-10,A,21.8606055752
10,USGS,01318000,1908-10-11,A,23.786151144
11,USGS,01318000,1908-10-12,A,18.972287222000002
12,USGS,01318000,1908-10-13,A,20.388129552000002
13,USGS,01318000,1908-10-14,A,20.388129552000002
14,USGS,01318000,1908-10-15,A,21.23763495
15,USGS,01318000,1908-10-16,A,19.255455688
16,USGS,01318000,1908-10-17,A,20.388129552000002
17,USGS,01318000,1908-10-18,A,21.8606055752
18,USGS,01318000,1908-10-19,A,19.255455688
19,USGS,01318000,1908-10-20,A,20.104961086
20,USGS,01318000,1908-10-21,A,17.7263459716
21,USGS,01318000,1908-10-22,A,18.689118756
22,USGS,01318000,1908-10-23,A,17.2449595794
23,USGS,01318000,1908-10-24,A,16.5370384144
24,USGS,01318000,1908-10-25,A,15.007928698
25,USGS,01318000,1908-10-26,A,18.689118756
26,USGS,01318000,1908-10-27,A,33.130710522
27,USGS,01318000,1908-10-28,A,30.582194328
28,USGS,01318000,1908-10-29,A,29.166351998
29,USGS,01318000,1908-10-30,A,30.582194328
30,USGS,01318000,1908-10-31,A,27.608925435
31,USGS,01318000,1908-11-01,A,21.520803416
32,USGS,01318000,1908-11-02,A,23.1631805188
33,USGS,01318000,1908-11-03,A,19.82179262
34,USGS,01318000,1908-11-04,A,21.23763495
35,USGS,01318000,1908-11-05,A,19.538624154
36,USGS,01318000,1908-11-06,A,21.8606055752
37,USGS,01318000,1908-11-07,A,18.689118756
38,USGS,01318000,1908-11-08,A,22.1720908878
39,USGS,01318000,1908-11-09,A,18.2077323638
40,USGS,01318000,1908-11-10,A,20.954466484
41,USGS,01318000,1908-11-11,A,20.671298018
42,USGS,01318000,1908-11-12,A,19.538624154
43,USGS,01318000,1908-11-13,A,21.520803416
44,USGS,01318000,1908-11-14,A,25.824964099200002
45,USGS,01318000,1908-11-15,A,44.174280696000004
46,USGS,01318000,1908-11-16,A,33.697047454
47,USGS,01318000,1908-11-17,A,27.9770444408
48,USGS,01318000,1908-11-18,A,23.4746658314
49,USGS,01318000,1908-11-19,A,20.671298018
50,USGS,01318000,1908-11-20,A,20.954466484
51,USGS,01318000,1908-11-21,A,20.954466484
52,USGS,01318000,1908-11-22,A,18.462583983200002
53,USGS,01318000,1908-11-23,A,19.538624154
54,USGS,01318000,1908-11-24,A,20.671298018
55,USGS,01318000,1908-11-25,A,23.4746658314
56,USGS,01318000,1908-11-26,A,24.1259533032
57,USGS,01318000,1908-11-27,A,37.661405978
58,USGS,01318000,1908-11-28,A,57.483198598
59,USGS,01318000,1908-11-29,A,48.704976152
60,USGS,01318000,1908-11-30,A,43.891112230000005
61,USGS,01318000,1908-12-01,A,39.077248308
62,USGS,01318000,1908-12-02,A,31.148531260000002
63,USGS,01318000,1908-12-03,A,28.600015066
64,USGS,01318000,1908-12-04,A,22.8233783596
65,USGS,01318000,1908-12-05,A,22.65347728
