,agency_cd,site_no,datetime,Data codes,Q_m3_s_mean
0,USGS,01311992,1990-12-01,A,0.0707921165
1,USGS,01311992,1990-12-02,A,0.06512874718
2,USGS,01311992,1990-12-03,A,0.06796043184
3,USGS,01311992,1990-12-04,A,0.10477233242
4,USGS,01311992,1990-12-05,A,0.11609907105999999
5,USGS,01311992,1990-12-06,A,0.11043570174
6,USGS,01311992,1990-12-07,A,0.0991089631
7,USGS,01311992,1990-12-08,A,0.09061390912
8,USGS,01311992,1990-12-09,A,0.08211885514
9,USGS,01311992,1990-12-10,A,0.07645548582
10,USGS,01311992,1990-12-11,A,0.06796043184
11,USGS,01311992,1990-12-12,A,0.06512874718
12,USGS,01311992,1990-12-13,A,0.05946537786
13,USGS,01311992,1990-12-14,A,0.05946537786
14,USGS,01311992,1990-12-15,A,0.0566336932
15,USGS,01311992,1990-12-16,A,0.06229706252000001
16,USGS,01311992,1990-12-17,A,0.0566336932
17,USGS,01311992,1990-12-18,A,0.0566336932
18,USGS,01311992,1990-12-19,A,0.06796043184
19,USGS,01311992,1990-12-20,A,0.0707921165
20,USGS,01311992,1990-12-21,A,0.06796043184
21,USGS,01311992,1990-12-22,A,0.07928717048
22,USGS,01311992,1990-12-23,A,0.14441591766
23,USGS,01311992,1990-12-24,A,0.283168466
24,USGS,01311992,1990-12-25,A,0.283168466
25,USGS,01311992,1990-12-26,A,0.24635656541999998
26,USGS,01311992,1990-12-27,A,0.20671298018
27,USGS,01311992,1990-12-28,A,0.17556444892
28,USGS,01311992,1990-12-29,A,0.16706939494
29,USGS,01311992,1990-12-30,A,0.25201993474
30,USGS,01311992,1990-12-31,A,0.3681190058
31,USGS,01311992,1991-01-01,A,0.3114853126
32,USGS,01311992,1991-01-02,A,0.25201993474
33,USGS,01311992,1991-01-03,A,0.20954466484
34,USGS,01311992,1991-01-04,A,0.17556444892
35,USGS,01311992,1991-01-05,A,0.15007928698
36,USGS,01311992,1991-01-06,A,0.13025749436
37,USGS,01311992,1991-01-07,A,0.11609907105999999
38,USGS,01311992,1991-01-08,A,0.10477233242
39,USGS,01311992,1991-01-09,A,0.09344559378
40,USGS,01311992,1991-01-10,A,0.08778222446
41,USGS,01311992,1991-01-11,A,0.08211885514
42,USGS,01311992,1991-01-12,A:e,0.0849505398
43,USGS,01311992,1991-01-13,A:e,0.08211885514
44,USGS,01311992,1991-01-14,A:e,0.07928717048
45,USGS,01311992,1991-01-15,A,0.07645548582
46,USGS,01311992,1991-01-16,A,0.08211885514
47,USGS,01311992,1991-01-17,A,0.0991089631
48,USGS,01311992,1991-01-18,A,0.10760401708
49,USGS,01311992,1991-01-19,A,0.10194064776
50,USGS,01311992,1991-01-20,A,0.09344559378
51,USGS,01311992,1991-01-21,A,0.0849505398
52,USGS,01311992,1991-01-22,A,0.07928717048
53,USGS,01311992,1991-01-23,A,0.0707921165
54,USGS,01311992,1991-01-24,A,0.06796043184
55,USGS,01311992,1991-01-25,A,0.06512874718
56,USGS,01311992,1991-01-26,A,0.05946537786
57,USGS,01311992,1991-01-27,A,0.0566336932
58,USGS,01311992,1991-01-28,A,0.05380200854
59,USGS,01311992,1991-01-29,A,0.05097032388
60,USGS,01311992,1991-01-30,A,0.04813863922
61,USGS,01311992,1991-01-31,A,0.04813863922
62,USGS,01311992,1991-02-01,A,0.04530695456
63,USGS,01311992,1991-02-02,A,0.0424752699
64,USGS,01311992,1991-02-03,A,0.03964358524
65,USGS,01311992,1991-02-04,A,0.03681190058
66,USGS,01311992,1991-02-05,A,0.03681190058
67,USGS,01311992,1991-02-06,A,0.03964358524
68,USGS,01311992,1991-02-07,A,0.05097032388
69,USGS,01311992,1991-02-08,A,0.06229706252000001
70,USGS,01311992,1991-02-09,A,0.06512874718
71,USGS,01311992,1991-02-10,A,0.06229706252000001
72,USGS,01311992,1991-02-11,A,0.06229706252000001
73,USGS,01311992,1991-02-12,A,0.05946537786
74,USGS,01311992,1991-02-13,A,0.05380200854
75,USGS,01311992,1991-02-14,A,0.0566336932
76,USGS,01311992,1991-02-15,A,0.0566336932
77,USGS,01311992,1991-02-16,A,0.05380200854
78,USGS,01311992,1991-02-17,A,0.04813863922
79,USGS,01311992,1991-02-18,A,0.04530695456
80,USGS,01311992,1991-02-19,A,0.04530695456
81,USGS,01311992,1991-02-20,A,0.04813863922
82,USGS,01311992,1991-02-21,A,0.05097032388
83,USGS,01311992,1991-02-22,A,0.05097032388
84,USGS,01311992,1991-02-23,A,0.05380200854
85,USGS,01311992,1991-02-24,A,0.05097032388
86,USGS,01311992,1991-02-25,A,0.04813863922
87,USGS,01311992,1991-02-26,A,0.04530695456
88,USGS,01311992,1991-02-27,A,0.0424752699
89,USGS,01311992,1991-02-28,A,0.0424752699
90,USGS,01311992,1991-03-01,A,0.03964358524
91,USGS,01311992,1991-03-02,A,0.04530695456
92,USGS,01311992,1991-03-03,A,0.0707921165
93,USGS,01311992,1991-03-04,A,0.19255455688
94,USGS,01311992,1991-03-05,A,0.3114853126
95,USGS,01311992,1991-03-06,A,0.27467341202
96,USGS,01311992,1991-03-07,A,0.2548516194
97,USGS,01311992,1991-03-08,A,0.22936645746
98,USGS,01311992,1991-03-09,A,0.19255455688
99,USGS,01311992,1991-03-10,A,0.16423771028
100,USGS,01311992,1991-03-11,A,0.13875254834
101,USGS,01311992,1991-03-12,A,0.11893075572
102,USGS,01311992,1991-03-13,A,0.10477233242
103,USGS,01311992,1991-03-14,A,0.09344559378
104,USGS,01311992,1991-03-15,A,0.08778222446
105,USGS,01311992,1991-03-16,A,0.07928717048
106,USGS,01311992,1991-03-17,A,0.07362380116
107,USGS,01311992,1991-03-18,A,0.0707921165
108,USGS,01311992,1991-03-19,A,0.0707921165
109,USGS,01311992,1991-03-20,A,0.0707921165
110,USGS,01311992,1991-03-21,A,0.06796043184
111,USGS,01311992,1991-03-22,A,0.07362380116
112,USGS,01311992,1991-03-23,A,0.07645548582
113,USGS,01311992,1991-03-24,A,0.0849505398
114,USGS,01311992,1991-03-25,A,0.08211885514
115,USGS,01311992,1991-03-26,A,0.08211885514
116,USGS,01311992,1991-03-27,A,0.08211885514
117,USGS,01311992,1991-03-28,A,0.10760401708
118,USGS,01311992,1991-03-29,A,0.13308917902
119,USGS,01311992,1991-03-30,A,0.13308917902
120,USGS,01311992,1991-03-31,A,0.12459412504000002
121,USGS,01311992,1991-04-01,A,0.11609907105999999
122,USGS,01311992,1991-04-02,A,0.10760401708
123,USGS,01311992,1991-04-03,A,0.0991089631
124,USGS,01311992,1991-04-04,A,0.09627727844
125,USGS,01311992,1991-04-05,A,0.10194064776
126,USGS,01311992,1991-04-06,A,0.11893075572
127,USGS,01311992,1991-04-07,A,0.18122781824
128,USGS,01311992,1991-04-08,A,0.2548516194
129,USGS,01311992,1991-04-09,A,0.3114853126
130,USGS,01311992,1991-04-10,A,0.3398021592
131,USGS,01311992,1991-04-11,A,0.3398021592
132,USGS,01311992,1991-04-12,A,0.26617835804
133,USGS,01311992,1991-04-13,A,0.21803971882
134,USGS,01311992,1991-04-14,A,0.1840595029
135,USGS,01311992,1991-04-15,A,0.16423771028
136,USGS,01311992,1991-04-16,A,0.16423771028
137,USGS,01311992,1991-04-17,A,0.15291097164
138,USGS,01311992,1991-04-18,A,0.13875254834
139,USGS,01311992,1991-04-19,A,0.1274258097
140,USGS,01311992,1991-04-20,A,0.11893075572
141,USGS,01311992,1991-04-21,A,0.1274258097
142,USGS,01311992,1991-04-22,A,0.18122781824
143,USGS,01311992,1991-04-23,A,0.18689118756
144,USGS,01311992,1991-04-24,A,0.1699010796
145,USGS,01311992,1991-04-25,A,0.15291097164
146,USGS,01311992,1991-04-26,A,0.13025749436
147,USGS,01311992,1991-04-27,A,0.11893075572
148,USGS,01311992,1991-04-28,A,0.0991089631
149,USGS,01311992,1991-04-29,A,0.0849505398
150,USGS,01311992,1991-04-30,A,0.07928717048
151,USGS,01311992,1991-05-01,A,0.08778222446
152,USGS,01311992,1991-05-02,A,0.08211885514
153,USGS,01311992,1991-05-03,A,0.07928717048
154,USGS,01311992,1991-05-04,A,0.07362380116
155,USGS,01311992,1991-05-05,A,0.06512874718
156,USGS,01311992,1991-05-06,A,0.06512874718
157,USGS,01311992,1991-05-07,A,0.07645548582
158,USGS,01311992,1991-05-08,A,0.0849505398
159,USGS,01311992,1991-05-09,A,0.0991089631
160,USGS,01311992,1991-05-10,A,0.08778222446
161,USGS,01311992,1991-05-11,A,0.07928717048
162,USGS,01311992,1991-05-12,A,0.07362380116
163,USGS,01311992,1991-05-13,A,0.06229706252000001
164,USGS,01311992,1991-05-14,A,0.05097032388
165,USGS,01311992,1991-05-15,A,0.03681190058
166,USGS,01311992,1991-05-16,A,0.018972287222000003
167,USGS,01311992,1991-05-17,A,0.01699010796
168,USGS,01311992,1991-05-18,A,0.017273276426
