1.990445158694551520e+00,2.263212265010257074e+00,1.517267939844459956e+00,1.860627605710809984e+00,2.055167852343938062e+00,2.099833878549053345e+00,1.858308584060255564e+00
1.937147668792086996e+00,2.193316339508382118e+00,1.508262657371530091e+00,1.799734243193209293e+00,1.983518454431502764e+00,2.104455717491076960e+00,1.777860418750408122e+00
1.883073070556018580e+00,2.122812889435561789e+00,1.495774052352699002e+00,1.741618088970817269e+00,1.912966337593358324e+00,2.101460089931905362e+00,1.701002957404046168e+00
1.827511717412483749e+00,2.052271589988645673e+00,1.480170874590170715e+00,1.686084326594309291e+00,1.843778492709032379e+00,2.091704599399216935e+00,1.626373427005535222e+00
1.771336657284686478e+00,1.982225941402723457e+00,1.461805335616910062e+00,1.632956055359987335e+00,1.776062198776409140e+00,2.075999281889411296e+00,1.555751476234765729e+00
1.715067310062218686e+00,1.913120041048217201e+00,1.441022243185469121e+00,1.582072470454603863e+00,1.710228484440471819e+00,2.055098430783840691e+00,1.488994137348665481e+00
1.659043345590385687e+00,1.845338129415910133e+00,1.418203034578306765e+00,1.533287233286116269e+00,1.646600244351218878e+00,2.029702391137077733e+00,1.425694631179848848e+00
1.603407771434530726e+00,1.779241073351054414e+00,1.393700901366238698e+00,1.486467011975617591e+00,1.585192322004034704e+00,2.000454345848270865e+00,1.365105793214184571e+00
1.548221129011069452e+00,1.715057079654994210e+00,1.367786010761145699e+00,1.441378431673242311e+00,1.525850243878740020e+00,1.967943612076041848e+00,1.306583975722019009e+00
1.493338974198186175e+00,1.652836308857138725e+00,1.340630771824147027e+00,1.397575239586150264e+00,1.468296635512291282e+00,1.932685491612907702e+00,1.249104785349442137e+00
1.439101460101060992e+00,1.592444610044176034e+00,1.312354277825103166e+00,1.354542565398161091e+00,1.412274132041007713e+00,1.895123402688269509e+00,1.193577431976358572e+00
1.385871183794764372e+00,1.533717282230162349e+00,1.283081709800861780e+00,1.311854896835815465e+00,1.357860551105176450e+00,1.855640209442452671e+00,1.140646270284642272e+00
1.333759003893855599e+00,1.476569519477054948e+00,1.252996586853419858e+00,1.269218157317250295e+00,1.305259748833651257e+00,1.814565803298600288e+00,1.090036704129271117e+00
1.282776136887206153e+00,1.421039922074551320e+00,1.222302902097203381e+00,1.226740349595193180e+00,1.254478843360888662e+00,1.772199425759397817e+00,1.041355448685078011e+00
1.232885889881228714e+00,1.367190876996233095e+00,1.191162791230374385e+00,1.184848856845988507e+00,1.205382931593477203e+00,1.728824247048784013e+00,9.942285972185679332e-01
1.184316643731156971e+00,1.315040799692377194e+00,1.159693030916131962e+00,1.143904664651617331e+00,1.157878758410615827e+00,1.684703854094693698e+00,9.492651642575470339e-01
1.136538754790836769e+00,1.264507304892720452e+00,1.127978300408488899e+00,1.104021288900915554e+00,1.111861363480985743e+00,1.640072864697854405e+00,9.044521730049573938e-01
1.090222577613289001e+00,1.215473593041619171e+00,1.096095652822286937e+00,1.065172970818327736e+00,1.067121063141735826e+00,1.595136609782547454e+00,8.623370976490101203e-01
1.045611570803953061e+00,1.167895667855439079e+00,1.064141238771647568e+00,1.027382814565696467e+00,1.023977531385683593e+00,1.550077192537884230e+00,8.231041665727103496e-01
1.002456875936524217e+00,1.121809105932686235e+00,1.032279908052843753e+00,9.906922008257205148e-01,9.826919435204508613e-01,1.505058304720449769e+00,7.855053828480034195e-01
9.607501993586865519e-01,1.077351536531844900e+00,1.000658493690117723e+00,9.551606227350142309e-01,9.430649406590001504e-01,1.460229790539350203e+00,7.495403939357072609e-01
9.204398064414988090e-01,1.034579585931971080e+00,9.693520607369618958e-01,9.211848703344238665e-01,9.049328123246789257e-01,1.415736660119362167e+00,7.150083139225551498e-01
8.813425868935045315e-01,9.934444710013966562e-01,9.383892806005676990e-01,8.886631757474102722e-01,8.681678847109118857e-01,1.371702422813113609e+00,6.813635319694110182e-01
8.436692187707444113e-01,9.538108983119595319e-01,9.077974135260089561e-01,8.572901222786971642e-01,8.326533608557293853e-01,1.328227070374744079e+00,6.494702326363872569e-01
8.074095951239464997e-01,9.155658474017649429e-01,8.776185726319500890e-01,8.269915337987716608e-01,7.984715464831763088e-01,1.285395761712242235e+00,6.191524495561504526e-01
7.723545098793077601e-01,8.786540544314020984e-01,8.479099843778884482e-01,7.975172775401037084e-01,7.656121647044047407e-01,1.243273877554950335e+00,5.897233556467660343e-01
7.385515354989563575e-01,8.430496533360852807e-01,8.187122077334283432e-01,7.687320946081787065e-01,7.339119303035507302e-01,1.201916330133320221e+00,5.615276044304936542e-01
7.060998421001144498e-01,8.087155542390216389e-01,7.900482295947384159e-01,7.408213246206241109e-01,7.033667978850819402e-01,1.161374308203719341e+00,5.348963281914527190e-01
6.750503147059953024e-01,7.756302322591139831e-01,7.619572013811590772e-01,7.138428357061334939e-01,6.740892504970118493e-01,1.121691037076350206e+00,5.099085959894235076e-01
6.453368166146322693e-01,7.438080729068142771e-01,7.344971383010145960e-01,6.878452756101787191e-01,6.461268512798521435e-01,1.082903260301993464e+00,4.862739375786041540e-01
6.166559369665253199e-01,7.132664546920441939e-01,7.077061309183013682e-01,6.629201903615180580e-01,6.193478519009302241e-01,1.045042380733023801e+00,4.630707231406321345e-01
5.890659414402407146e-01,6.839734221530908709e-01,6.815803195637927248e-01,6.389918444432757250e-01,5.935160645220602937e-01,1.008131396506824373e+00,4.407979042390535729e-01
5.626978759454249746e-01,6.558388695260409795e-01,6.561014341513545789e-01,6.159733065187353862e-01,5.686323392379102337e-01,9.721863240347402568e-01,4.199275318517490807e-01
5.374616912406192659e-01,6.287743930508021828e-01,6.312806272717081946e-01,5.937684298457224230e-01,5.448152470345133391e-01,9.372164781720384585e-01,4.000969712616066487e-01
5.131737427957752118e-01,6.027452105963355677e-01,6.071415062595414414e-01,5.722187724104745854e-01,5.219918213188607936e-01,9.032245302149564115e-01,3.808053933909896216e-01
4.897152277430796286e-01,5.777163577006529938e-01,5.836788985993554002e-01,5.512859472253147652e-01,4.999608475289105680e-01,8.702095319924693095e-01,3.618946777158739692e-01
4.672118159075322463e-01,5.536183771358257344e-01,5.608633651628667227e-01,5.309244693836656648e-01,4.786293031525259423e-01,8.381670521668697083e-01,3.439659869931100400e-01
4.456062950133352629e-01,5.303584681428099579e-01,5.386773175979142625e-01,5.110420362506241654e-01,4.580689113714959682e-01,8.070891988671994310e-01,3.268152119250820054e-01
4.248200853573630420e-01,5.078725792575534692e-01,5.171249319013598855e-01,4.915838896539546643e-01,4.382769927543729849e-01,7.769655538711185416e-01,3.102705392663085426e-01
4.048261219816769452e-01,4.861427397341977485e-01,4.962058483023634170e-01,4.725317431353147635e-01,4.191779465559103413e-01,7.477835148705310742e-01,2.943571011503370860e-01
3.855165561859507095e-01,4.651420644020370920e-01,4.759056487561319493e-01,4.538870037065443896e-01,4.007106841953672616e-01,7.195291339874099190e-01,2.788190267854864790e-01
3.761777409980188724e-01,4.463962446291505071e-01,4.566321373532951089e-01,4.369329612170432808e-01,3.970806848981487946e-01,6.923535183644738966e-01,2.942216977209403672e-01
4.181599896426340113e-01,4.412530077096523673e-01,4.417263315676515090e-01,4.304623919416539213e-01,5.077997691960565163e-01,6.674723838508788143e-01,4.665922111764894131e-01
5.455796698964041624e-01,4.872189230798454895e-01,4.539609983431098228e-01,4.563403105806630444e-01,1.099146475934226874e+00,6.484802639603369778e-01,9.074380636279804069e-01
7.958744159601871537e-01,6.515365707725280231e-01,6.500235098837608971e-01,5.488124355882324501e-01,2.718960645441307555e+00,6.416853819940027126e-01,1.981812857720980148e+00
1.372362103983393089e+00,9.886948438206257794e-01,1.307897255905340117e+00,7.429214783206797845e-01,4.849627031073096006e+00,6.552221293509500333e-01,3.221661685790641272e+00
2.364540455584237755e+00,1.497218561048845320e+00,2.583926146146931391e+00,1.063097354731286526e+00,6.098382046557413894e+00,6.975181333118534166e-01,4.488574610338543103e+00
3.676147592860484092e+00,2.106109130380084071e+00,4.172958926290196047e+00,1.508910381209390028e+00,6.717081857907792219e+00,7.749070676070570762e-01,5.444575963094892224e+00
3.096896653405498245e+00,2.687673708041901310e+00,5.307309629374067583e+00,2.028290116647372798e+00,6.322264236000651572e+00,8.846255089220531609e-01,3.064138749257264926e+00
2.631610722706831940e+00,3.130675327610623171e+00,5.279198624128556006e+00,2.532053873585954129e+00,4.224165962580856082e+00,1.015356579071784227e+00,2.528072842376428042e+00
2.342983927518445419e+00,3.362539771382739406e+00,4.082318752817744034e+00,2.943298112375528408e+00,2.512720119430456922e+00,1.153265756575282186e+00,2.359892164239667967e+00
2.159764574024643391e+00,3.383674663885231304e+00,2.713454234722040503e+00,3.194123188989599349e+00,1.905906651201783486e+00,1.281907169731466789e+00,2.251163870675675138e+00
1.795936886879052841e+00,3.255447646841176823e+00,1.819872479502447904e+00,3.220682413783288123e+00,1.630473476156810708e+00,1.385520715125002855e+00,1.366580660440735118e+00
1.495474160449098866e+00,3.029851063555220048e+00,1.398189899917804624e+00,3.039138878756550533e+00,1.331765944726778450e+00,1.459604558761817161e+00,8.383950878164883047e-01
1.257013166098220447e+00,2.747848564602727528e+00,1.168430679668973404e+00,2.703794701565432668e+00,1.042024798448371925e+00,1.500986985416825181e+00,5.172775677396762584e-01
1.064375692224945436e+00,2.420734796661191179e+00,1.022767960381530949e+00,2.267222049218099222e+00,8.233252584488375270e-01,1.509065573898707102e+00,3.216333287170255462e-01
9.086903431922593866e-01,2.088030238092896784e+00,9.224285373717880931e-01,1.800006498383167619e+00,6.557597747848787906e-01,1.488898818220381504e+00,2.180478910425385219e-01
7.795900389105057116e-01,1.781547219715482466e+00,8.494979479188381477e-01,1.416612181870392284e+00,5.285827082028368151e-01,1.448799039249967224e+00,1.541308783719377851e-01
6.712710097290466305e-01,1.521323918246171969e+00,7.917153482528702657e-01,1.126450418248165830e+00,4.298230184513752716e-01,1.396671154558752015e+00,1.140349417291640771e-01
5.796280366854573707e-01,1.302529103119699272e+00,7.425702622877681236e-01,9.250015722054637513e-01,3.511503073572072031e-01,1.340141332495784265e+00,8.852675108677254823e-02
5.015981835791244459e-01,1.117984534072842040e+00,6.984998295412341296e-01,8.063826140714254187e-01,2.884250187722622871e-01,1.285405185779467718e+00,7.195259557719471677e-02
4.348315292735733251e-01,9.617532645774163891e-01,6.578021370280188185e-01,7.234783606079542295e-01,2.382766230077782987e-01,1.233194185481011118e+00,6.086358985430609381e-02
3.774715426467608048e-01,8.289810877743347683e-01,6.198014523534304265e-01,6.493268995612474503e-01,1.980711726301461750e-01,1.183251672780828212e+00,5.302518192815625780e-02
3.280579145113121653e-01,7.158794286883720659e-01,5.841148102389052132e-01,5.824007912764461725e-01,1.657317227520065106e-01,1.135369252517505423e+00,4.732081783082264792e-02
2.853968433431677831e-01,6.193335101194467063e-01,5.505010346795973231e-01,5.218838704928656647e-01,1.396512878340565311e-01,1.089377144955033794e+00,4.297921339453798090e-02
2.484825372975082436e-01,5.367508695637639438e-01,5.187958488843953386e-01,4.674622406947082087e-01,1.185485543707791717e-01,1.045186445672673603e+00,3.932864361944873183e-02
2.866506628176902494e-01,4.707267006772473672e-01,4.919784012187363720e-01,4.286814873618907673e-01,1.271364700498434364e-01,1.003986838635499312e+00,2.650881768517030501e-01
3.560634635041782237e-01,4.359102582157709516e-01,4.827062010297086259e-01,4.197483717272983972e-01,3.108113083777984675e-01,9.686431635530281525e-01,5.145910241247407813e-01
4.109692813686585677e-01,4.456363351576846932e-01,4.994542917016571160e-01,4.440972445001203361e-01,6.268845014786574854e-01,9.421340977612079337e-01,6.235663940322101473e-01
4.502398584377735324e-01,4.980790919121577676e-01,5.298099409150942574e-01,4.993436150799139828e-01,6.455392764690851548e-01,9.268630639390327275e-01,6.675283848504306450e-01
4.521850784204016760e-01,5.669369742172106763e-01,5.445409158532199534e-01,5.725525329533158736e-01,5.349365756894041146e-01,9.228099049556941491e-01,5.905700011324053200e-01
4.469708044456336404e-01,6.146336168244088682e-01,5.401921561576653597e-01,6.249481552720634880e-01,4.914247584153780268e-01,9.250982159145846317e-01,5.286762771459763144e-01
4.435771886574998435e-01,6.301532324472297608e-01,5.267181930634740050e-01,6.377589338102048755e-01,5.110940668081214167e-01,9.278911518909997991e-01,5.419533949200742162e-01
4.782328173187119780e-01,6.265357327314821090e-01,5.191580072391543954e-01,6.172601950597317311e-01,7.173700385129203605e-01,9.272072720919591893e-01,6.758070380210307038e-01
5.717524965908026280e-01,6.497717350879297360e-01,5.440608485473186207e-01,5.846807105193210230e-01,1.305940542647425762e+00,9.226248759261549415e-01,1.010521982151292741e+00
6.504428900829950511e-01,7.276668089601189271e-01,6.138975583810458714e-01,5.763510496859920451e-01,1.932733825900674107e+00,9.188020902443595483e-01,1.099831663668220827e+00
7.124211920258644026e-01,8.555636942273538992e-01,7.018170161054791967e-01,6.081638733139094199e-01,1.711691554347571920e+00,9.209841519246534380e-01,1.160398178606419695e+00
7.595652067132317997e-01,9.919991331004005541e-01,7.450685419915984431e-01,6.787862169051586125e-01,1.284794770895193228e+00,9.325128354358382943e-01,1.150899509752384864e+00
7.950208784153096619e-01,1.082505531423514800e+00,7.456641414316957928e-01,7.626503206543819857e-01,1.074601639784225737e+00,9.528120466011126277e-01,1.120665616211022897e+00
8.214732849549023497e-01,1.120697436199429964e+00,7.285412577226642039e-01,8.226994011944849250e-01,9.849199846786897972e-01,9.770928706317244528e-01,1.099219138441059673e+00
8.349257125488840359e-01,1.117092734607699756e+00,7.192581317840381905e-01,8.518556318728394139e-01,9.931825542575406507e-01,1.000756110485526484e+00,1.036154267302184406e+00
8.369681084183726583e-01,1.099086915463473257e+00,7.170184366270082599e-01,8.493998323303812992e-01,9.563205929118482329e-01,1.020048887133856663e+00,9.713411585168026940e-01
8.305245997924020074e-01,1.071427414372084330e+00,7.139666542387710368e-01,8.220600618566495932e-01,8.966461174221538322e-01,1.032888400587738564e+00,9.075906746865374242e-01
8.171746844131140275e-01,1.034486776144237119e+00,7.070055096344669554e-01,7.853389320856600797e-01,8.569384095812646596e-01,1.039295328910997185e+00,8.451554154731220070e-01
7.981921718350961648e-01,9.901876943374715578e-01,6.992450602227650025e-01,7.450749062928614386e-01,8.427629221486374611e-01,1.039588472698022015e+00,8.022471205170987885e-01
8.196405125051684504e-01,9.531568690008137557e-01,7.014998188817367364e-01,7.075658235945976315e-01,1.079636094805542346e+00,1.035215387804468534e+00,9.576644275917719495e-01
8.829637628277257067e-01,9.560191975221077332e-01,7.472430837567303197e-01,6.881407839863080689e-01,1.843221749801153164e+00,1.029374109930960568e+00,1.266926912545863315e+00
9.251341641411022776e-01,1.017957957975976102e+00,8.442478446315111462e-01,6.949417600283178675e-01,2.388860643556026453e+00,1.025689196643930323e+00,1.234919111034845862e+00
9.545030409166841423e-01,1.126192296889855893e+00,9.368141843203526831e-01,7.285759805466452965e-01,1.930435903219596128e+00,1.027383154535724596e+00,1.211253262594068847e+00
9.662347473066397185e-01,1.227696163055732370e+00,9.409277035414462809e-01,7.848235083429112580e-01,1.339321332418851096e+00,1.036191643326862311e+00,1.163927374713338736e+00
9.627739108634860710e-01,1.273905491562047354e+00,8.897894470237108777e-01,8.383428565482343719e-01,1.122549902113672449e+00,1.049991918458029083e+00,1.110943103242930441e+00
9.601105109582515063e-01,1.265576088416876521e+00,8.491511210286180056e-01,8.643840691959780997e-01,1.166164628996645414e+00,1.064621025882226846e+00,1.117221499240933502e+00
9.577629723299636577e-01,1.231266181280756378e+00,8.481475126161355238e-01,8.643412201783985394e-01,1.393805310617835636e+00,1.076788946765558252e+00,1.102040109108535448e+00
9.472772413724771523e-01,1.202819191748962568e+00,8.625480299894476843e-01,8.395081922846753253e-01,1.462982926940090023e+00,1.083898052600439144e+00,1.037154120397155488e+00
9.462893035592866431e-01,1.187646494716472878e+00,8.692976311125165667e-01,8.033331647511621210e-01,1.369094580804981032e+00,1.085829141041442458e+00,1.058902712727098905e+00
9.551934636237841003e-01,1.184111665417526549e+00,8.679607365510801920e-01,7.770400749930755913e-01,1.486460774838848087e+00,1.084633920252162209e+00,1.096943851336965592e+00
9.555864238907347818e-01,1.189114688249675034e+00,8.725922017656964069e-01,7.637381248538208656e-01,1.589103538315909780e+00,1.081982273419753504e+00,1.063341465573192757e+00
9.555623881926251784e-01,1.200787131532059515e+00,8.787976159236851048e-01,7.605629789935983709e-01,1.463095926011808601e+00,1.079132010859760626e+00,1.058712586717730719e+00
1.021041116965052842e+00,1.229930438262101688e+00,8.962961380602156858e-01,7.771526641547862324e-01,1.757006842069317676e+00,1.078108373243816365e+00,1.381571485085942186e+00
1.081601944987011565e+00,1.292494087032300953e+00,9.550329542211001277e-01,8.151192326520112497e-01,2.564267330044583737e+00,1.080755941886540006e+00,1.457367301751562927e+00
1.109093780446817501e+00,1.387769553644653708e+00,1.043193730075796077e+00,8.665611832821858984e-01,2.434706710616146630e+00,1.087999610742457879e+00,1.363469793675703867e+00
1.117009373773482084e+00,1.490070971945018918e+00,1.080985821767142863e+00,9.295036757586748744e-01,1.728576004788162868e+00,1.100461712099531475e+00,1.304324530730543108e+00
1.108048317058321519e+00,1.543030419812370546e+00,1.040099131586341707e+00,9.911323918055154891e-01,1.348351048747068903e+00,1.116858311190245479e+00,1.217276416263455507e+00
1.085665100804262373e+00,1.533311480550300976e+00,9.722867941947863635e-01,1.017478922094405602e+00,1.181656314773843253e+00,1.132816882148265147e+00,1.120634037615440892e+00
1.068287001627937327e+00,1.473442020270964381e+00,9.215942987832580480e-01,1.007655269351317440e+00,1.132869793335191222e+00,1.144913038016701856e+00,1.087956073869773554e+00
1.081097231351731525e+00,1.411808868611536649e+00,9.022136308352471934e-01,9.744690682660188674e-01,1.393893307234701506e+00,1.151443199394171835e+00,1.197338229948331279e+00
1.091954539401658320e+00,1.378000559633898003e+00,9.152354188746987251e-01,9.312965531977822620e-01,1.840515495115439215e+00,1.152542187873602630e+00,1.208006498863099409e+00
1.092393118584354283e+00,1.378342509266806903e+00,9.460703060136401721e-01,8.992607709569249153e-01,1.827685872301920256e+00,1.150762232823740572e+00,1.166937694778618972e+00
1.092158552018869466e+00,1.399179305128356754e+00,9.631128362881177241e-01,8.916698804331379957e-01,1.569354872857297911e+00,1.148987116126916064e+00,1.170868890869482648e+00
1.079036556584841211e+00,1.410519492828046229e+00,9.568311411223526797e-01,9.006383152775511158e-01,1.473301525595962058e+00,1.148545707426533724e+00,1.104830293268557417e+00
1.055431727749630566e+00,1.398676057014228702e+00,9.376849595634303425e-01,9.050132898702962780e-01,1.323504970889308963e+00,1.148454527909617884e+00,1.025227980553374385e+00
1.035656052333149280e+00,1.363604353893683063e+00,9.104791934064168091e-01,8.977376287494501783e-01,1.163154669815934517e+00,1.147344257123074529e+00,1.000266876178310449e+00
1.040202149791386033e+00,1.323073803058202991e+00,8.876655294635324989e-01,8.809176251704475824e-01,1.305067432703816976e+00,1.144325024035515170e+00,1.081452300199941208e+00
1.045051601134754815e+00,1.297561695659160907e+00,8.858831303647020095e-01,8.584636954215174587e-01,1.663256625536299493e+00,1.139285660139249812e+00,1.107967928498566845e+00
1.032228866119463184e+00,1.294363344679357875e+00,9.003736190882627444e-01,8.403964669273653598e-01,1.677629687914557799e+00,1.133296326983907365e+00,1.031283571339316474e+00
1.014773150962785975e+00,1.304818069561479499e+00,9.043377045300533545e-01,8.322746043302471364e-01,1.386900370960872930e+00,1.127545699907297472e+00,9.995926911028826245e-01
1.031720468248400246e+00,1.315626248505715079e+00,8.933829163918389771e-01,8.348239713201069945e-01,1.475545233207200546e+00,1.122935879368956558e+00,1.127722475367486155e+00
1.047690359311601593e+00,1.330326059833567998e+00,8.948419250432696481e-01,8.423474366709338135e-01,1.942501542825256999e+00,1.119680757457055309e+00,1.165133955555887502e+00
1.056330549664947105e+00,1.359839931819836867e+00,9.174097361404927042e-01,8.522672305989932307e-01,1.968933086950482192e+00,1.117811119844201562e+00,1.153920414240865000e+00
1.051934405484008961e+00,1.401210641579710536e+00,9.337048580415128196e-01,8.666228542914723443e-01,1.658416545152280097e+00,1.117597235046177362e+00,1.104081892300769807e+00
1.039344076169757880e+00,1.425103006067082845e+00,9.234208509212635807e-01,8.817857440161349647e-01,1.390850461540019900e+00,1.118735366211441207e+00,1.053679747284944845e+00
1.039030809999494931e+00,1.422030771767028190e+00,8.987186230030073109e-01,8.880333500057013829e-01,1.342083834715530166e+00,1.120103828755919739e+00,1.091570853360511961e+00
1.028223409941705579e+00,1.397353591157340924e+00,8.797584742962321069e-01,8.861505720405733477e-01,1.486222231462951404e+00,1.120828271893837602e+00,1.034356704378480041e+00
1.020125794593131019e+00,1.372870705927123902e+00,8.718486828881005790e-01,8.742165368983657592e-01,1.444109327112146790e+00,1.119941398213650574e+00,1.035191263722146315e+00
1.016978415593189355e+00,1.356697500486884866e+00,8.644077961642938623e-01,8.562410754215640241e-01,1.429607508943685046e+00,1.117236222451101435e+00,1.035228121031328552e+00
1.081940663012459058e+00,1.363778049942842241e+00,8.789480088567794835e-01,8.520011152120161579e-01,1.861887075038529904e+00,1.114635878621085041e+00,1.386138630512345093e+00
1.475058724106887542e+00,1.496894949691252474e+00,1.176594431729262924e+00,9.066417152272070457e-01,4.561359883426824524e+00,1.116916208559507684e+00,3.641495352976066968e+00
4.053859142654939518e+00,1.861450156830084524e+00,2.237371537264774002e+00,1.079947364826682854e+00,9.121656108368206617e+00,1.132516643567572201e+00,6.327718136042071784e+00
4.287224326868357416e+00,2.468558115966980271e+00,3.980403587393683384e+00,1.391580859260631797e+00,9.783335975094649584e+00,1.169203533458125888e+00,4.717263923174164653e+00
3.716155960054237983e+00,3.157567802696696013e+00,5.257993883342612307e+00,1.824502658935160948e+00,6.965267887175090600e+00,1.230099597178543336e+00,3.400982789175465815e+00
3.592000696189444842e+00,3.678089057256860084e+00,5.161665361190798329e+00,2.323327487216312104e+00,4.978989121916865379e+00,1.311887829089997348e+00,4.168412755925879232e+00
3.069636556981690134e+00,3.942417129532308717e+00,4.250486046501015913e+00,2.763385204450946819e+00,4.642330667417880363e+00,1.403235187443902632e+00,2.828651557210136946e+00
2.639315713364912330e+00,3.979402379723557814e+00,3.359234528129329878e+00,3.053642364071676774e+00,3.650247056659576383e+00,1.489546323689790563e+00,2.254833663725456017e+00
2.339413147600421183e+00,3.901625427718461214e+00,2.605297531459191074e+00,3.176001662659202918e+00,2.427155803262079026e+00,1.561473300529101937e+00,2.028237606023711503e+00
2.266017507159705069e+00,3.751930613871648834e+00,2.026117204396075788e+00,3.155119319532315725e+00,2.389259562643152979e+00,1.616114132199524933e+00,2.650468415361592722e+00
2.253085327113166336e+00,3.593321783186584017e+00,1.761007488885462990e+00,3.040074014995934881e+00,3.514365866371478297e+00,1.655025784621174445e+00,2.715517545405104816e+00
2.109952228295826959e+00,3.462921734944328644e+00,1.776449063149151408e+00,2.899531029153288753e+00,3.849959987987417342e+00,1.683397910335947989e+00,2.091010583611929707e+00
1.989135824155113141e+00,3.378558726971809811e+00,1.793448960295117356e+00,2.762888778110737409e+00,2.952734119586206241e+00,1.704765174672417061e+00,1.900739137434199311e+00
1.869926991372026670e+00,3.281261135991377031e+00,1.664179139158708187e+00,2.635200131706635140e+00,2.195597645180405344e+00,1.720259038448332944e+00,1.664180917322340303e+00
1.772129337616593414e+00,3.130076199258803982e+00,1.473313910008291705e+00,2.504160327609665337e+00,1.762179452062276219e+00,1.729395618167525184e+00,1.543196181992867899e+00
1.680470643146598775e+00,2.927312337508903628e+00,1.315495245282322756e+00,2.357488523571990235e+00,1.505928508875834737e+00,1.730918289964282097e+00,1.419269414131447915e+00
1.598909532968980640e+00,2.702506826526031247e+00,1.214323677615290142e+00,2.197855368896258099e+00,1.369649659680112652e+00,1.724287373500668075e+00,1.288341531291376629e+00
1.512370392555091092e+00,2.483725403703263890e+00,1.146504128381522936e+00,2.025476225138370001e+00,1.278124183165844308e+00,1.709189070234898855e+00,1.177253449504777727e+00
1.445798970216220614e+00,2.281384606156018791e+00,1.101695950310688232e+00,1.852470719374544661e+00,1.385049663607624160e+00,1.686781255531542900e+00,1.192952504814682069e+00
1.375027327643584707e+00,2.104951580789377719e+00,1.071549353170233365e+00,1.692786991593577817e+00,1.601150330064876171e+00,1.659044034821517855e+00,1.090272332993240001e+00
1.309376682386343749e+00,1.954256336517131043e+00,1.046317844621035720e+00,1.550127868416940391e+00,1.423351744804471908e+00,1.627680403627184580e+00,1.006304208830178570e+00
1.240865155280683529e+00,1.822281207877514797e+00,1.013405327775452669e+00,1.421795460711870351e+00,1.132009027869974815e+00,1.594141499759424763e+00,9.207466339944989642e-01
1.172599109896269365e+00,1.691102059858239803e+00,9.747141070034972543e-01,1.307478410236134092e+00,9.988891390960381589e-01,1.559375966313655493e+00,8.515372270720076298e-01
