8.790988269078774398e-01,1.035304034739084500e+00
8.551230588128626575e-01,1.011026620452347480e+00
8.427156765823560214e-01,9.935522452686973427e-01
8.088021749479353817e-01,9.535754429287940370e-01
7.712766332070501996e-01,9.081783042313581467e-01
7.343685987630178547e-01,8.622906062607903488e-01
6.968165719549606063e-01,8.159428544916145221e-01
7.217770283959775712e-01,8.389698406885399695e-01
7.159335216306875749e-01,8.347247037308952455e-01
7.006009864504989526e-01,8.150863155849416009e-01
6.653712293879775475e-01,7.767022820333402411e-01
6.271993244785136756e-01,7.329917949922392095e-01
6.058558112212631963e-01,6.960760663768695844e-01
5.763918002211745328e-01,6.554313148451328397e-01
5.427182443088475194e-01,6.148549179312172708e-01
5.193650711893836869e-01,5.834996436217617655e-01
4.963596153365731900e-01,5.694588980768072739e-01
4.744976087577304491e-01,5.640923055840444400e-01
4.600471864326394766e-01,5.505118376274330538e-01
4.399824343599205156e-01,5.280957621168419491e-01
4.355550280562475174e-01,5.195981547107652032e-01
4.186374095644187499e-01,4.999602568237178080e-01
4.029834126498387237e-01,4.801752827329839324e-01
4.087391949796806423e-01,4.827031093538821094e-01
4.326301330204714302e-01,5.066594594882929403e-01
4.253258145112470134e-01,5.014361747923582469e-01
4.102647123992290146e-01,4.856930136631462114e-01
3.984246651270802464e-01,4.711047750402084233e-01
3.878636943264171522e-01,4.560975292985984808e-01
3.778146311479615438e-01,4.395869681804490114e-01
3.641785547461970918e-01,4.177366512092052786e-01
3.480205183629670462e-01,3.964842414104384205e-01
3.302952404901902117e-01,3.749012811461796546e-01
3.113208476642333467e-01,3.526954326768630410e-01
2.935840242118429311e-01,3.316378543584502236e-01
2.756425693097959706e-01,3.107963195856439653e-01
2.643226379478210153e-01,2.953914774613597971e-01
2.502214359682014000e-01,2.788032166435105985e-01
2.319858899933071594e-01,2.770914149907030555e-01
2.148442063588613393e-01,2.738299423284147327e-01
2.065697603416573602e-01,2.670831293494020375e-01
1.983326341500621925e-01,2.541348822701205989e-01
1.859486411483767254e-01,2.383232583696517359e-01
2.262725824394681839e-01,3.078917755214016783e-01
4.837699881423062065e-01,5.922032394852868586e-01
1.014155423680120238e+00,1.216473083023912771e+00
1.143107668874692839e+00,1.501920799508214888e+00
1.145527840905589345e+00,1.531380838620033824e+00
1.113044603017338208e+00,1.491411484586582903e+00
1.113695561532279221e+00,1.511609877771067811e+00
1.063778731084930262e+00,1.414622135467623387e+00
1.030929241441172151e+00,1.347780503662446616e+00
9.729848413083416192e-01,1.268767000269433121e+00
1.098275683783212608e+00,1.456055409774396514e+00
1.130266919969731942e+00,1.485276291035928509e+00
1.223673750372570312e+00,1.666706656499925554e+00
1.319908470108581255e+00,1.870649384481713584e+00
1.292023850040345812e+00,1.730409560296996219e+00
1.258892945371301808e+00,1.612678247328024117e+00
1.183603733302253103e+00,1.500464326093911227e+00
1.507240980877447400e+00,2.169949712303419265e+00
1.940526957530872787e+00,3.637168449704208051e+00
1.982498710352748050e+00,3.100547918475802689e+00
1.899754692987283944e+00,2.618820300152811864e+00
1.826572149939451606e+00,2.250478405422818184e+00
1.710709664694544774e+00,2.019481718752472954e+00
1.603785897084998080e+00,1.866845241282177437e+00
1.792697511940429367e+00,2.690527336470192488e+00
2.000652869155702174e+00,3.432374737079140203e+00
2.073538012941251285e+00,3.332001596324589254e+00
2.003094263687815513e+00,2.548384978556552660e+00
1.861759140628661990e+00,2.152648912910753332e+00
1.699546659435960727e+00,1.903260206197924020e+00
1.556391905732589676e+00,1.725855947360787512e+00
1.487910175481791830e+00,1.780665694209380590e+00
1.648165682675681420e+00,2.240707120085620563e+00
1.590439617368027747e+00,1.964813266563791405e+00
1.500333411050104315e+00,1.796289305168345729e+00
1.382358842758287132e+00,1.639794398669413678e+00
1.319914024920341156e+00,1.525577413290258422e+00
1.217413646901802649e+00,1.405677067983608364e+00
1.097431762045773418e+00,1.328339358312138341e+00
1.396605574975418484e+00,1.795807089231340692e+00
1.403067002530683727e+00,1.772994522182990584e+00
1.335142524374729911e+00,1.668344133234709759e+00
1.454703096276808605e+00,2.015542525718440281e+00
1.574957088732378940e+00,2.358958834234674118e+00
1.769279367163161254e+00,2.875691914863910625e+00
1.808252231476982663e+00,2.710992358157607196e+00
1.746359755313362072e+00,2.400688873222979858e+00
1.740165596219150901e+00,2.472352323110657224e+00
1.658577207498887596e+00,2.179088995023351849e+00
1.591333512435876951e+00,2.047623019090326402e+00
1.474139840549425262e+00,1.790149712464417675e+00
1.354220909338324619e+00,1.618270752094079556e+00
1.353326435180917109e+00,1.682557953730178468e+00
1.572883310082147545e+00,2.209883018462312165e+00
1.582566332664838482e+00,1.959774395164583627e+00
1.481786359317724067e+00,1.774264096371498178e+00
1.365572571806519031e+00,1.621805773024939779e+00
1.258920508483447165e+00,1.492232538369087980e+00
1.166917621227954616e+00,1.381569613879472858e+00
1.080047388236241801e+00,1.279524207811445047e+00
9.855556128311773190e-01,1.173491248362016348e+00
9.058589885689113386e-01,1.080123011340508477e+00
8.313279671379434355e-01,9.931763171096603671e-01
7.595850777694904687e-01,9.102295603846836114e-01
7.045634319009688173e-01,8.764331823144110301e-01
7.856411122948545600e-01,9.717561265601525333e-01
8.310913534427152305e-01,1.034278580940413805e+00
8.075123018445571343e-01,1.015898377007453890e+00
7.510512014189353325e-01,9.557589743549287364e-01
7.224709155758067824e-01,9.252701407662352606e-01
6.730908380483208164e-01,8.663340786692621531e-01
6.238571162820215621e-01,8.061320839792605053e-01
5.789681345758693753e-01,7.490981618607039927e-01
5.587915492553544583e-01,7.198032707395821683e-01
5.534393273111725131e-01,7.093050981340042194e-01
5.289910903537039522e-01,6.814381842684039681e-01
5.126292383960688870e-01,6.496546254490709327e-01
4.855958428413515438e-01,6.132215012792820996e-01
4.489307588963392104e-01,5.691138407455221815e-01
4.138331251415907075e-01,5.250062618762686428e-01
3.817182190764292771e-01,4.842451926123347850e-01
3.501878239332144593e-01,4.448975726345335002e-01
3.262329106505641452e-01,4.128207112790122646e-01
3.004672951383177137e-01,3.805664558524542995e-01
2.759389185319249815e-01,3.499057360827381724e-01
3.099568078779474933e-01,4.106278371969049323e-01
4.390722980543453335e-01,5.595013143422095103e-01
4.573024820452049610e-01,6.018001508598562754e-01
6.374711469801884745e-01,8.039891526015416900e-01
6.683138297104931347e-01,8.545721814272677630e-01
6.515647848492368555e-01,8.406495424718615217e-01
6.108991224872104553e-01,7.966883189179317926e-01
5.676262429547114241e-01,7.444449817039348050e-01
5.185646950954950762e-01,6.899511146321343213e-01
8.624527570599357373e-01,1.075772468920576097e+00
9.159928512524883049e-01,1.197104928155093839e+00
9.595438192394500909e-01,1.287136713936231525e+00
1.119279283531404268e+00,1.547694429996606669e+00
1.164182294919313465e+00,1.623075357143798580e+00
1.372106914219957341e+00,2.062463585867212679e+00
1.354270561146037277e+00,1.885619927265820506e+00
1.273163258194831116e+00,1.708098080879669300e+00
1.214992653483469853e+00,1.638753058362188542e+00
1.149292987406550282e+00,1.541296231774240688e+00
1.064181836601279407e+00,1.407240420654430446e+00
9.754803843470161162e-01,1.288123540658367094e+00
9.857443515957531321e-01,1.310995651150882235e+00
1.254536019702762406e+00,1.711355387639460712e+00
1.293191577278242965e+00,1.656999616820830967e+00
1.229888248195424083e+00,1.559234695111213931e+00
1.135855907330007630e+00,1.443958257957095093e+00
1.261485942219866763e+00,1.737011323790575545e+00
1.337651016141718108e+00,1.923263187990994050e+00
1.516750555041195714e+00,2.397100138748042841e+00
1.518684363984529995e+00,2.206981532159947079e+00
1.451442211709469632e+00,1.969715195836831301e+00
1.558275760249270059e+00,2.378270213541124889e+00
1.516723886361218243e+00,2.106945195323056463e+00
1.438780486959536642e+00,1.896680329739023563e+00
1.385550874570948832e+00,1.828032317256451655e+00
1.341059115349460207e+00,1.680810547135129118e+00
1.255141021409191371e+00,1.553135073694301926e+00
1.164945617458965188e+00,1.442174082491775922e+00
1.118426380241060780e+00,1.365235941688393018e+00
1.056152499758994390e+00,1.275741613176230471e+00
9.832469663533670579e-01,1.186132973131779345e+00
9.138354211621511070e-01,1.102006791300406796e+00
8.456127878966515077e-01,1.020658073053987591e+00
7.883734692509508646e-01,9.806722971283371448e-01
1.066949251228739071e+00,1.316805803583531276e+00
1.082265849071187613e+00,1.355240056437069684e+00
1.064187108693162243e+00,1.330132768124592024e+00
1.015169164165220073e+00,1.262249654194035564e+00
9.513743279673713138e-01,1.183825656563788353e+00
8.894699327925630339e-01,1.106559855132575265e+00
8.357328083629157467e-01,1.036876013075852754e+00
7.887925491255678434e-01,9.747132370812281454e-01
9.289788858254525161e-01,1.172760489155061814e+00
9.145648046660791453e-01,1.169668534493141898e+00
8.673821744409393464e-01,1.122148802760584152e+00
8.601382894870533979e-01,1.121890605867117863e+00
9.843126627533039796e-01,1.276237556071980972e+00
1.006421562802481295e+00,1.299919775006728839e+00
9.919282494392333005e-01,1.266457833613094275e+00
9.597478930776088824e-01,1.205256386036095417e+00
9.048709887845715061e-01,1.133431079233240268e+00
8.484134170665688091e-01,1.061420535464826287e+00
7.895160715162024001e-01,9.885189310874703539e-01
7.599988841205498336e-01,9.411248858784142524e-01
7.200168794546453199e-01,8.888225353939401829e-01
8.102353467832151823e-01,1.025264958578625096e+00
1.374437957341867245e+00,1.762773258007690025e+00
1.482534132549889305e+00,1.867201527399299454e+00
1.479586019582836087e+00,1.849106817802316449e+00
1.401179939859352963e+00,1.762773512078349647e+00
1.365431077660625991e+00,1.865282103856311435e+00
1.313468797043402914e+00,1.736683275304956586e+00
1.258101275848643175e+00,1.641342854490774883e+00
1.293558427895490581e+00,1.749797803343168034e+00
1.316166721247606031e+00,1.791965820288117905e+00
1.379393667598981077e+00,1.924683769708036118e+00
1.463755052290717007e+00,2.054485415438359830e+00
1.481018306921268568e+00,2.029127749246666834e+00
1.660965232424375770e+00,2.515543782807938555e+00
1.639795116667349673e+00,2.177524381687838240e+00
1.721573741939051994e+00,2.447924565336673020e+00
1.714305817631081030e+00,2.300787482438205522e+00
1.656892503467650268e+00,2.103173789069613608e+00
1.635780087617445311e+00,2.094306292997969443e+00
1.596445862339229471e+00,1.988293036569709793e+00
1.602152121343215718e+00,2.056382056149999915e+00
1.585840894832577508e+00,1.969672459380089835e+00
1.545770006462816371e+00,1.868575520166761317e+00
1.557153131395782708e+00,1.947068768137959482e+00
1.545714193341457765e+00,1.924858733043021797e+00
1.496349310419265111e+00,1.779486487261106920e+00
1.593227399052734361e+00,2.097112392467926689e+00
1.770231873124390676e+00,2.542677517573074475e+00
1.773593064535765818e+00,2.276848462639200044e+00
1.707298120712429146e+00,2.024629568365846399e+00
1.628316896835153793e+00,1.875964113573294512e+00
1.900400068574844781e+00,2.983984746738716609e+00
2.551284257151140711e+00,5.082860250893061149e+00
2.503083498298887655e+00,3.475723752699281910e+00
2.885926253824959709e+00,4.701105934063890324e+00
2.748722685873249638e+00,3.293493929839799161e+00
2.599999501542790359e+00,2.717594814896672872e+00
2.468400399668148282e+00,2.456412354600475023e+00
2.349986843152609417e+00,2.303062530978161604e+00
2.242623056807165227e+00,2.187629252997050688e+00
2.134993466828173148e+00,2.087861336424695402e+00
2.003206934801141426e+00,1.977061754861229703e+00
2.173552218120369250e+00,2.856369523871805871e+00
2.248123780321463983e+00,2.926365269683345538e+00
2.203828015462502066e+00,2.607547016917773686e+00
2.181302500875387906e+00,2.528332668407437644e+00
2.113753479111795563e+00,2.316023361712046924e+00
2.017477500711855498e+00,2.091182355719259700e+00
1.931899032801492222e+00,1.962571005584678785e+00
1.854112170220941325e+00,1.875954519823340716e+00
1.782543687228863361e+00,1.806058239710554014e+00
1.716679033369783225e+00,1.744523422572315408e+00
1.644210038554152931e+00,1.677199582177465675e+00
1.573180488596469750e+00,1.609583337363597266e+00
1.495022626172834990e+00,1.535321826188974503e+00
1.426946265190062846e+00,1.466944431535462945e+00
1.582298896614563022e+00,1.813489555866079517e+00
1.571861232138273223e+00,1.717561205876234620e+00
1.532230973257336260e+00,1.641899691962475094e+00
1.487550715210703922e+00,1.581375704705462848e+00
1.443311584997582608e+00,1.527123990409242849e+00
1.400709648098840576e+00,1.476088763825779360e+00
1.359903502279530496e+00,1.427204850824991045e+00
1.320813614593783880e+00,1.378522715886287831e+00
1.283316725361588029e+00,1.326354362279557941e+00
1.247291636157836558e+00,1.274629122615957844e+00
1.199388752218356169e+00,1.219946200586814911e+00
1.148516546564859020e+00,1.164362935936678722e+00
1.112699801528956423e+00,1.119997345056395588e+00
1.078131628174222367e+00,1.083054851062835722e+00
1.043261650842303601e+00,1.042529483814818247e+00
1.013823083997405394e+00,1.006302281979787994e+00
9.808992788206960523e-01,9.752681314062643381e-01
9.533641111182167283e-01,9.431113855196785467e-01
9.277475247874170661e-01,9.120273341708350356e-01
8.950430320148322627e-01,8.925182906005262318e-01
1.012797585704572789e+00,1.036305278049284295e+00
1.023883558144725869e+00,1.064274371165055522e+00
1.110761745458775707e+00,1.191450359403512849e+00
1.109268216464899037e+00,1.188162742578481978e+00
1.087065139334103758e+00,1.163377024372053148e+00
1.078319773562357975e+00,1.161157068696754502e+00
1.049575652904357614e+00,1.124244744853496236e+00
1.325593834357981615e+00,1.494214180511710621e+00
1.510523853210212541e+00,1.852420442205829909e+00
1.518603822613907361e+00,1.754416216168410259e+00
1.489405071966516836e+00,1.685135382275544824e+00
1.452074945282568530e+00,1.626203516739825217e+00
1.408607418954938906e+00,1.568610023420011768e+00
1.369779521413227563e+00,1.514613235335324992e+00
1.441698550551689051e+00,1.686339775375889527e+00
1.709582914595896064e+00,2.287019697733522428e+00
1.762601740406511963e+00,2.183217249258181614e+00
1.742584732395400904e+00,2.040696062716047088e+00
1.910987702783087938e+00,2.712300391806425459e+00
1.987162031779030613e+00,2.665933019670750692e+00
1.935206419105401032e+00,2.252569954909657390e+00
1.871745028166258873e+00,2.059589331571541670e+00
1.808688719861599514e+00,1.948407625656727982e+00
1.748609822413423887e+00,1.868400660635132882e+00
1.653728298151686094e+00,1.748920158571472427e+00
1.588385908232995192e+00,1.666381900450216946e+00
1.505326528485117166e+00,1.578706463075017385e+00
1.441616114728157649e+00,1.506907125753490950e+00
1.391098007136069459e+00,1.447490341360916810e+00
1.344698631234647168e+00,1.393430055483276364e+00
1.301459213140595539e+00,1.343017997063068458e+00
1.261413849943422871e+00,1.295830720314874007e+00
1.219458667960124698e+00,1.247988579370951090e+00
1.180615980776845708e+00,1.202637942116834724e+00
1.141479262854905086e+00,1.157641536916411695e+00
1.105315525219680906e+00,1.115161850080378381e+00
1.072678521162764520e+00,1.075845943358894941e+00
1.041646991069401507e+00,1.038473978130711073e+00
1.010866994608398794e+00,1.001963120930704054e+00
9.755331679358179020e-01,9.627969994698358791e-01
1.054027191155676224e+00,1.052122300276940203e+00
1.339889330612310303e+00,1.412511587623419551e+00
1.733778936676805937e+00,2.151538166023030829e+00
1.781303554500714537e+00,2.041214730806621525e+00
1.075805854087801716e+00,1.407777570553369051e+00
8.790464420637568166e-01,1.140599042222871118e+00
8.097872575242252013e-01,1.016200002159213689e+00
7.717598568653449842e-01,9.465253682882491804e-01
7.837605938377859571e-01,9.461929123551453547e-01
7.462767545710256023e-01,9.028307380223463685e-01
7.174151851596124452e-01,8.651559306196258126e-01
6.937469442482716575e-01,8.323546857726875636e-01
6.722206145211299111e-01,8.022398673868188501e-01
6.512194900286687460e-01,7.732535874245120011e-01
6.305612507430807812e-01,7.449994237570788380e-01
6.108667615521793381e-01,7.178959459976141932e-01
5.860225241592631473e-01,6.869205266457665271e-01
5.611899744968050774e-01,6.556992956082355883e-01
8.360548916654370055e-01,9.735677121064724160e-01
1.037722855506413966e+00,1.287925656071718272e+00
1.065293834850794319e+00,1.321749865122467282e+00
1.050899853880744139e+00,1.308629987706817266e+00
1.026770218714385452e+00,1.275365855969875284e+00
1.000818222735423868e+00,1.232919576654015970e+00
9.749711157970775144e-01,1.189480375412469870e+00
9.496835983742932807e-01,1.145057333071312966e+00
9.232287133292319536e-01,1.102372331108944392e+00
8.855377388753379320e-01,1.053048870224521982e+00
8.455260257863291828e-01,1.001964586759604092e+00
8.172762533355737435e-01,9.607825436091430582e-01
7.864233664517892297e-01,9.192762199336843576e-01
8.720769715002285594e-01,1.009082364055615022e+00
8.317612831500872383e-01,9.762482109174940303e-01
8.013428865760374720e-01,9.405981188127381376e-01
7.902019208993310562e-01,9.243207094178927941e-01
7.720675570302023560e-01,8.974766837237097006e-01
7.499658539520317468e-01,8.671008222615697036e-01
7.269700657921417397e-01,8.356990447950912726e-01
6.990440219964360047e-01,8.004187857278725060e-01
6.712629836274319750e-01,7.650463144825848660e-01
6.470812895048060343e-01,7.327758346184507499e-01
6.256147737108719298e-01,7.034292827548558336e-01
6.024279657444522318e-01,6.736103331519623927e-01
6.426566315366831761e-01,7.115198326795691974e-01
6.275116456557976452e-01,7.003846648896479010e-01
6.070419002837070810e-01,6.784348635075323486e-01
7.325558406344792051e-01,8.437030896834839533e-01
1.020212385973758407e+00,1.201257204978356086e+00
1.173048387050027008e+00,1.458101922357088354e+00
1.051381452151838980e+00,1.317029389471279455e+00
9.932296037109872300e-01,1.231315031292375073e+00
9.537250427369718953e-01,1.169422783501551377e+00
9.186475037716828052e-01,1.116805089156516884e+00
9.120247038617655955e-01,1.100768904812569504e+00
9.188305057934884612e-01,1.103774242596212485e+00
9.009938327283718573e-01,1.116839429087831403e+00
8.791423714162243108e-01,1.089601669812547247e+00
8.597177723023725626e-01,1.061219913987174523e+00
8.383263987413580587e-01,1.027162773018993613e+00
8.762350637977767143e-01,1.078512495740676203e+00
1.132610446625879064e+00,1.398753260689838518e+00
1.171719190996285631e+00,1.429224201953305462e+00
1.158273718564494681e+00,1.412763832893863647e+00
1.132499016313105011e+00,1.376106608675110365e+00
1.104281892357304562e+00,1.325015442048256498e+00
1.071123563076101570e+00,1.270668640063633337e+00
1.019094206621846910e+00,1.205503520838891340e+00
9.761328304108590759e-01,1.147954848904225500e+00
9.386625788679509030e-01,1.096494155670828974e+00
9.031590789339727365e-01,1.048331267798610522e+00
8.679711306366224566e-01,1.001733639383508123e+00
8.733742836253002295e-01,1.002946935272094553e+00
8.931096360594503736e-01,1.030728296302865443e+00
9.305616717992799547e-01,1.090947223444471481e+00
1.034354648896178785e+00,1.223913218206979181e+00
1.110107728942801408e+00,1.331724211004546410e+00
8.859713994640759926e-01,1.124664514540712590e+00
7.984768119763934191e-01,1.010610022349554882e+00
7.510296877697708595e-01,9.382568643053166291e-01
7.209873564573996418e-01,9.261795281687361658e-01
6.946904058628257106e-01,8.959107441616235290e-01
6.748191664161994341e-01,8.658993889439350333e-01
6.839292273125926469e-01,8.645929800373000074e-01
6.603310023696578046e-01,8.257428033210860718e-01
6.323849966823217317e-01,7.863496707492484417e-01
6.040505411943752900e-01,7.476583067333996135e-01
5.735328553838195953e-01,7.077714078895499528e-01
5.414377305002079366e-01,6.668651052859911887e-01
7.142782384968279219e-01,8.762533753890592303e-01
9.153649467307288790e-01,1.143053164574078240e+00
1.078969608893753263e+00,1.403930996511213891e+00
1.330449994753918119e+00,1.854314087633756047e+00
1.352550500064810368e+00,1.814498299918647861e+00
1.373872393432943317e+00,1.890199204928330934e+00
1.341195563520164225e+00,1.790006955338335981e+00
1.396078071436597012e+00,1.969587795970740851e+00
1.352591978542034168e+00,1.771512473416494426e+00
1.340281353229221262e+00,1.769468103580906337e+00
1.484942897057192734e+00,2.178473421865930515e+00
1.446829495970933133e+00,1.906952540478477731e+00
1.423295380573236235e+00,1.880728885056581534e+00
1.385849069070868245e+00,1.738570143203151064e+00
1.305521291878186663e+00,1.615469768369034442e+00
1.255613789485902965e+00,1.591698870014010003e+00
1.188923263698335120e+00,1.481891092099144158e+00
1.118307016429166634e+00,1.380802555881126326e+00
1.078304832366216548e+00,1.310216421692108835e+00
1.028120060450389506e+00,1.241703077685123668e+00
9.683924589147754336e-01,1.169326192845506096e+00
9.344332197284087593e-01,1.109623536430031088e+00
8.738463841227021023e-01,1.035186569934275047e+00
8.084201171433188504e-01,9.589146298935812274e-01
7.464998028298188704e-01,8.862216300424490267e-01
6.884697081421130571e-01,8.178114740141531058e-01
6.344309523253924832e-01,7.539366772840815356e-01
5.842631766593022746e-01,6.945501401882833159e-01
5.407581233456935088e-01,6.419237884243153003e-01
5.023151596165105204e-01,6.236832280401441997e-01
4.816515626532008043e-01,6.067907518675339507e-01
6.388986810115510062e-01,7.725933504307955779e-01
6.837861197275353353e-01,8.436174270540143239e-01
7.419803417113552957e-01,9.233627069870726789e-01
7.254489132537773610e-01,9.139492550228386358e-01
6.971634920060378882e-01,8.864174861635211178e-01
7.022986296854656363e-01,8.920599407608987841e-01
6.898370841044495494e-01,8.693348647720284816e-01
6.595490780123344221e-01,8.231895238784471269e-01
6.272016851164006201e-01,7.787053025942842766e-01
5.887269091326033932e-01,7.303851450413534341e-01
7.169975290811423374e-01,8.952966435040088378e-01
1.102658975902625516e+00,1.392951426092523093e+00
1.206093760387305203e+00,1.633092127049510678e+00
1.534642619198948399e+00,2.381167814987868336e+00
1.949695822161801262e+00,3.979503897306083893e+00
2.147605697318777374e+00,4.000236314626105738e+00
2.064464179043151493e+00,3.075507420173073658e+00
1.960658652542690783e+00,2.613703699164333205e+00
2.034390433968234824e+00,3.212797926803411475e+00
2.110199660668699462e+00,3.463783509946549266e+00
2.028394484534363773e+00,2.573710059523677263e+00
1.862042068624212732e+00,2.134028746549349265e+00
1.713382906305706443e+00,2.085641227640111062e+00
1.680398476314767686e+00,2.147838142796552940e+00
1.617890960259119826e+00,1.878134152769415754e+00
1.510149156922908187e+00,1.694904167061640266e+00
1.396316451066272224e+00,1.554864255296496856e+00
1.709233981501992572e+00,2.273976255579603478e+00
2.095315380946960460e+00,3.722799588780664415e+00
2.028476755813052979e+00,2.778349625690590408e+00
2.095071018909623550e+00,3.161297255864233602e+00
3.103603384997085879e+00,7.294013617116393178e+00
4.432430137607296317e+00,9.035340275177759395e+00
4.491308090663707731e+00,6.988819939082309141e+00
5.177941060696355180e+00,9.259719819051019485e+00
4.635649784075580371e+00,5.068175430660106784e+00
4.155000341250060458e+00,3.430218641098080390e+00
3.908404847207791910e+00,3.658271600819982705e+00
3.661131121746681316e+00,3.369257835168681936e+00
3.342740722431612355e+00,2.819253269927390448e+00
3.059875280062083647e+00,2.304599773058723322e+00
2.749548325053082554e+00,2.010706246143628917e+00
2.463125350184569573e+00,1.811457386565783256e+00
2.184494801998019486e+00,1.635432471969783697e+00
1.935245488829069771e+00,1.544427700021119731e+00
1.808832184811293153e+00,1.563955322828091576e+00
1.753859526697625126e+00,1.628033702693842733e+00
1.813215005355872655e+00,1.900089041677577528e+00
2.354054126631898836e+00,3.599084552127401970e+00
2.610170299714043018e+00,4.350443456391857922e+00
2.544357137180205619e+00,3.679049909519502393e+00
2.730647615239457870e+00,4.453105954874478911e+00
3.244638989104909665e+00,6.243890524784013962e+00
3.684115810375093503e+00,6.688893355454619716e+00
3.337341292640825685e+00,3.993051814239710229e+00
3.063894629749935206e+00,3.245940014605700696e+00
2.780772442462839500e+00,2.671576473784795791e+00
2.625901135714569179e+00,2.672850514748173811e+00
2.892888716549312456e+00,4.123086076017855817e+00
2.753074606666053636e+00,3.215505839010726064e+00
2.699872959185348975e+00,3.285315280523236403e+00
2.806579182346456314e+00,3.975526817834974747e+00
2.650325515481928740e+00,2.854320521509750019e+00
2.437719700071721896e+00,2.348254486896339976e+00
2.233146936880226363e+00,2.063530327610507697e+00
2.012766219758789443e+00,1.852199116597668116e+00
1.815739111825003027e+00,1.683934361942590829e+00
1.633482047757202738e+00,1.534093368581329608e+00
1.469236518857112150e+00,1.398727233041067830e+00
1.318111843333936051e+00,1.272439021962218142e+00
1.207673374004764932e+00,1.223947931362973973e+00
1.118382661096523734e+00,1.159692672920737522e+00
1.088357123003759641e+00,1.159715641907099082e+00
1.543008807600609433e+00,1.790353721579702517e+00
1.767319906646274585e+00,2.559638943430815772e+00
1.698524271971121324e+00,2.150947432214947330e+00
1.636892857749437047e+00,1.943206232455524374e+00
1.519222351039851482e+00,1.777020097189177639e+00
1.421866543446590470e+00,1.738361516648516458e+00
1.408868302617542145e+00,1.816980612219902369e+00
1.331624445038239291e+00,1.638291301564209546e+00
1.281082345734422034e+00,1.533752389647871750e+00
1.204063961872178457e+00,1.434423070686305035e+00
1.238349950965734525e+00,1.561071096911202716e+00
1.221270180163908092e+00,1.547537567431081618e+00
1.169808486730470998e+00,1.466879137523834364e+00
1.136016293621507911e+00,1.429615740270113511e+00
